company,ticker,inn,standard,period,metric,value,unit,source,source_url,estimate_date,update_date,confidence
Эталон,ETLN,7826009627,RSBU,2026Q2,pbv,0.33,multiple,smartlab,https://smart-lab.ru/q/ETLN/f/q/RSBU/,2026-08-27,2026-09-04,aggregator
Эталон,ETLN,7826009627,RSBU,2025Q4,employees,7123.0,чел,smartlab,https://smart-lab.ru/q/ETLN/f/q/RSBU/,2026-04-02,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q2,contracts_sqm,104.0,тыс_м2,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2025-08-28,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q3,contracts_sqm,175.0,тыс_м2,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q4,contracts_sqm,199.0,тыс_м2,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-04-16,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2026Q1,contracts_sqm,90.0,тыс_м2,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2026Q2,contracts_sqm,118.0,тыс_м2,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q2,contracts_rub,24.8,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2025-08-28,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q3,contracts_rub,47.0,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q4,contracts_rub,44.8,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-04-16,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2026Q1,contracts_rub,24.7,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2026Q2,contracts_rub,23.2,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q2,mortgage_share,32.0,pct,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2025-08-28,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q3,mortgage_share,22.0,pct,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2026Q1,mortgage_share,30.0,pct,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2026Q2,mortgage_share,41.0,pct,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q2,avg_price_sqm,239.0,тыс_руб_м2,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2025-08-28,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q3,avg_price_sqm,267.0,тыс_руб_м2,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2026Q1,avg_price_sqm,274.0,тыс_руб_м2,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q2,revenue,60.2,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2025-08-28,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q4,revenue,93.4,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-04-16,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2026Q2,revenue,54.4,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q2,operating_profit,8.39,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2025-08-28,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q4,operating_profit,17.0,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-04-16,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2026Q2,operating_profit,7.43,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q2,net_profit,-14.2,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2025-08-28,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q4,net_profit,-8.19,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-04-16,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2026Q2,net_profit,-13.2,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q2,ocf,-34.4,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2025-08-28,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q4,ocf,-47.4,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-04-16,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2026Q2,ocf,-32.3,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q2,interest_exp,22.3,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2025-08-28,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q4,interest_exp,22.3,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-04-16,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2026Q2,interest_exp,20.6,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q2,assets,348.2,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2025-08-28,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q4,assets,356.4,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-04-16,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2026Q2,assets,327.4,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q2,debt,205.3,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2025-08-28,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q4,debt,222.5,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-04-16,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2026Q2,debt,196.3,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q2,cash,114.9,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2025-08-28,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q4,cash,114.2,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-04-16,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2026Q2,cash,55.9,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q2,net_debt,90.4,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2025-08-28,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q3,net_debt,0.0,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q4,net_debt,108.3,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-04-16,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2026Q1,net_debt,0.0,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2026Q2,net_debt,140.4,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q2,market_cap,22.2,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2025-08-28,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q3,market_cap,14.8,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q4,market_cap,14.8,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-04-16,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2026Q1,market_cap,13.9,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2026Q2,market_cap,18.1,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q2,ev,112.6,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2025-08-28,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q3,ev,14.8,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q4,ev,123.1,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-04-16,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2026Q1,ev,13.9,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2026Q2,ev,158.5,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q2,book_value,46.5,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2025-08-28,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q3,book_value,0.0,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q4,book_value,12.2,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-04-16,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2026Q1,book_value,0.0,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2026Q2,book_value,17.3,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q2,net_margin,-23.5,pct,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2025-08-28,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q4,net_margin,-8.8,pct,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-04-16,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2026Q2,net_margin,-24.2,pct,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q2,roe,-26.6,pct,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2025-08-28,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q4,roe,-96.6,pct,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-04-16,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2026Q2,roe,-97.4,pct,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q2,roa,-4.2,pct,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2025-08-28,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q4,roa,-6.3,pct,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-04-16,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2026Q2,roa,-8.1,pct,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q2,pe,-1.52,multiple,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2025-08-28,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q3,pe,-1.57,multiple,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q4,pe,-0.66,multiple,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-04-16,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2026Q1,pe,-0.62,multiple,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2026Q2,pe,-0.68,multiple,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q2,ps,0.17,multiple,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2025-08-28,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q3,ps,0.1,multiple,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q4,ps,0.1,multiple,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-04-16,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2026Q1,ps,0.09,multiple,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2026Q2,ps,0.12,multiple,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q2,pbv,0.48,multiple,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2025-08-28,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q4,pbv,1.22,multiple,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-04-16,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2026Q2,pbv,1.05,multiple,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q2,ev,10.1,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2025-08-28,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q3,ev,0.49,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q4,ev,4.13,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-04-16,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2026Q1,ev,0.47,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2026Q2,ev,5.46,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q2,debt,8.12,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2025-08-28,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q3,debt,0.0,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q4,debt,3.64,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-04-16,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2026Q1,debt,0.0,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2026Q2,debt,4.84,млрд_руб,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-08-27,2026-09-04,aggregator
Эталон,ETLN,7826009627,MSFO,2025Q4,employees,7123.0,чел,smartlab,https://smart-lab.ru/q/ETLN/f/q/MSFO/,2026-04-16,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2025Q2,contracts_sqm,108.0,тыс_м2,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2025-07-25,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2025Q3,contracts_sqm,146.0,тыс_м2,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2025-10-24,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2025Q4,contracts_sqm,289.0,тыс_м2,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2026-03-24,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2026Q1,contracts_sqm,118.0,тыс_м2,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2026-05-07,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2026Q2,contracts_sqm,124.0,тыс_м2,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2026-07-28,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2025Q2,contracts_rub,27.0,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2025-07-25,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2025Q3,contracts_rub,39.0,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2025-10-24,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2025Q4,contracts_rub,84.0,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2026-03-24,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2026Q1,contracts_rub,31.0,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2026-05-07,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2026Q2,contracts_rub,38.0,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2026-07-28,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2025Q2,mortgage_share,49.0,pct,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2025-07-25,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2025Q3,mortgage_share,51.0,pct,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2025-10-24,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2026Q1,mortgage_share,68.0,pct,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2026-05-07,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2026Q2,mortgage_share,60.0,pct,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2026-07-28,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2025Q2,revenue,12.1,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2025-07-25,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2025Q3,revenue,4.13,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2025-10-24,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2025Q4,revenue,0.932,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2026-03-24,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2026Q1,revenue,3.75,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2026-05-07,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2026Q2,revenue,16.0,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2026-07-28,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2025Q2,operating_profit,11.0,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2025-07-25,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2025Q3,operating_profit,3.06,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2025-10-24,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2025Q4,operating_profit,-0.326,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2026-03-24,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2026Q1,operating_profit,2.41,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2026-05-07,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2026Q2,operating_profit,14.8,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2026-07-28,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2025Q2,net_profit,10.3,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2025-07-25,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2025Q3,net_profit,1.93,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2025-10-24,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2025Q4,net_profit,-2.7,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2026-03-24,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2026Q1,net_profit,0.696,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2026-05-07,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2026Q2,net_profit,12.2,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2026-07-28,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2025Q2,ocf,-2.85,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2025-07-25,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2025Q3,ocf,-5.79,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2025-10-24,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2025Q4,ocf,-14.0,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2026-03-24,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2026Q1,ocf,-9.68,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2026-05-07,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2026Q2,ocf,2.62,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2026-07-28,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2025Q2,interest_exp,5.35,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2025-07-25,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2025Q3,interest_exp,5.97,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2025-10-24,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2025Q4,interest_exp,6.03,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2026-03-24,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2026Q1,interest_exp,6.97,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2026-05-07,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2026Q2,interest_exp,7.35,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2026-07-28,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2025Q2,assets,262.7,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2025-07-25,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2025Q3,assets,280.9,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2025-10-24,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2025Q4,assets,302.8,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2026-03-24,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2026Q1,assets,337.7,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2026-05-07,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2026Q2,assets,347.6,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2026-07-28,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2025Q2,debt,123.1,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2025-07-25,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2025Q3,debt,140.8,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2025-10-24,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2025Q4,debt,165.8,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2026-03-24,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2026Q1,debt,197.5,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2026-05-07,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2026Q2,debt,192.9,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2026-07-28,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2025Q2,cash,9.27,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2025-07-25,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2025Q3,cash,9.28,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2025-10-24,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2025Q4,cash,2.27,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2026-03-24,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2026Q1,cash,2.38,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2026-05-07,2026-09-04,aggregator
ЛСР,LSRG,7805027146,RSBU,2026Q2,cash,0.647,млрд_руб,smartlab,https://smart-lab.ru/q/LSRG/f/q/RSBU/,2026-07-28,2026-09-04,aggregator
