region,month,index_value,mom_pct,n_deals
Московская область,2026-06-01,221.3686,5.6918807,4147
Московская область,2026-07-01,223.2174,6.5745873,2807
Мурманская область,2021-01-01,100,0,1
Мурманская область,2021-02-01,100,0,1
Мурманская область,2021-03-01,100,0,1
Мурманская область,2021-04-01,100,0,1
Мурманская область,2021-05-01,100,0,1
Мурманская область,2021-06-01,100,0,1
Мурманская область,2021-07-01,100,0,1
Мурманская область,2021-08-01,100,0,1
Мурманская область,2021-09-01,100,0,1
Мурманская область,2021-10-01,100,0,1
Мурманская область,2021-11-01,100,0,1
Мурманская область,2021-12-01,100,0,1
Мурманская область,2022-01-01,100,0,1
Мурманская область,2022-02-01,100,0,1
Мурманская область,2022-03-01,100,0,1
Мурманская область,2022-04-01,100,0,1
Мурманская область,2022-05-01,100,0,1
Мурманская область,2022-06-01,100,0,1
Мурманская область,2022-07-01,100,0,1
Мурманская область,2022-08-01,100,0,1
Мурманская область,2022-09-01,100,0,1
Мурманская область,2022-10-01,100,0,1
Мурманская область,2022-11-01,100,0,1
Мурманская область,2022-12-01,100,0,1
Мурманская область,2023-01-01,100,0,1
Мурманская область,2023-02-01,100,0,1
Мурманская область,2023-03-01,100,0,1
Мурманская область,2023-04-01,100,0,1
Мурманская область,2023-05-01,101.02488,1.0248809,1
Мурманская область,2023-06-01,101.02488,1.0248809,1
Мурманская область,2023-07-01,101.02488,1.0248809,1
Мурманская область,2023-08-01,101.02488,1.0248809,1
Мурманская область,2023-09-01,101.02488,1.0248809,1
Мурманская область,2023-10-01,101.02488,1.0248809,1
Мурманская область,2023-11-01,101.02488,1.0248809,1
Мурманская область,2023-12-01,101.02488,1.0248809,3
Мурманская область,2024-01-01,98.61813,-2.3823311,4
Мурманская область,2024-02-01,98.61813,-2.3823311,1
Мурманская область,2024-03-01,98.61813,-2.3823311,1
Мурманская область,2024-04-01,98.61813,-2.3823311,3
Мурманская область,2024-05-01,104.59411,3.533015,1
Мурманская область,2024-06-01,99.52611,-1.4835716,2
Мурманская область,2024-07-01,99.52611,-1.4835716,1
Мурманская область,2024-08-01,99.52611,-1.4835716,1
Мурманская область,2024-09-01,99.52611,-1.4835716,10
Мурманская область,2024-10-01,96.91891,-4.0643177,9
Мурманская область,2024-11-01,93.65768,-7.292465,33
Мурманская область,2024-12-01,90.653625,-10.266041,5
Мурманская область,2025-01-01,86.082985,-5.041876,23
Мурманская область,2025-02-01,86.95976,-4.074702,25
Мурманская область,2025-03-01,85.76302,-5.3948197,28
Мурманская область,2025-04-01,88.46478,-2.4145167,22
Мурманская область,2025-05-01,86.33257,-4.7665563,39
Мурманская область,2025-06-01,85.8561,-5.2921505,32
Мурманская область,2025-07-01,90.01337,-0.70626736,92
Мурманская область,2025-08-01,88.47865,-2.3992085,37
Мурманская область,2025-09-01,90.32953,-0.35751125,28
Мурманская область,2025-10-01,97.26149,7.2891374,36
Мурманская область,2025-11-01,96.78301,6.7613254,45
Мурманская область,2025-12-01,97.44426,7.49075,96
Мурманская область,2026-01-01,94.1748,-3.3552194,35
Мурманская область,2026-02-01,94.223495,-3.305237,34
Мурманская область,2026-03-01,95.37256,-2.126036,39
Мурманская область,2026-04-01,96.55732,-0.910207,35
Мурманская область,2026-05-01,98.855286,1.4480323,30
Мурманская область,2026-06-01,97.405304,-0.03997913,39
Мурманская область,2026-07-01,98.596695,1.1826547,50
Нижегородская область,2021-01-01,100,0,464
Нижегородская область,2021-02-01,100.61733,0.6173302,617
Нижегородская область,2021-03-01,101.46172,1.4617258,638
Нижегородская область,2021-04-01,103.050095,3.0500965,742
Нижегородская область,2021-05-01,104.71066,4.7106605,685
Нижегородская область,2021-06-01,105.71323,5.713224,1010
Нижегородская область,2021-07-01,107.30929,7.3092875,661
Нижегородская область,2021-08-01,109.278015,9.278018,719
Нижегородская область,2021-09-01,110.68149,10.681491,866
Нижегородская область,2021-10-01,111.74679,11.746786,898
Нижегородская область,2021-11-01,113.6245,13.624498,999
Нижегородская область,2021-12-01,116.45757,16.457573,1081
Нижегородская область,2022-01-01,118.227036,1.5194026,610
Нижегородская область,2022-02-01,120.9881,3.8902822,672
Нижегородская область,2022-03-01,126.935875,8.997528,702
Нижегородская область,2022-04-01,131.49258,12.9102955,168
Нижегородская область,2022-05-01,132.69003,13.938523,110
Нижегородская область,2022-06-01,133.52454,14.655094,294
Нижегородская область,2022-07-01,134.56581,15.54921,344
Нижегородская область,2022-08-01,135.37328,16.242569,367
Нижегородская область,2022-09-01,136.65541,17.343517,440
Нижегородская область,2022-10-01,137.1754,17.790028,319
Нижегородская область,2022-11-01,136.75468,17.428759,429
Нижегородская область,2022-12-01,137.71101,18.249937,701
Нижегородская область,2023-01-01,137.8972,0.13520867,361
Нижегородская область,2023-02-01,138.52663,0.59226567,577
Нижегородская область,2023-03-01,137.15593,-0.40307397,685
Нижегородская область,2023-04-01,138.72086,0.73330736,671
Нижегородская область,2023-05-01,139.18958,1.0736767,750
Нижегородская область,2023-06-01,139.88101,1.575763,868
Нижегородская область,2023-07-01,140.70813,2.176381,1070
Нижегородская область,2023-08-01,144.2189,4.725761,1576
Нижегородская область,2023-09-01,148.97842,8.1819315,1533
Нижегородская область,2023-10-01,152.77122,10.936102,1458
Нижегородская область,2023-11-01,155.90207,13.209588,1199
Нижегородская область,2023-12-01,159.0607,15.503253,956
