date,query,avg_tone,vol_index
20190614,mortgage Russia,-2.0189,0.022
20190615,"""real estate"" Russia",-1.5856,0.0378
20190615,housing Russia,-1.0533,0.0705
20190615,mortgage Russia,-1.5292,0.0163
20190616,"""real estate"" Russia",-0.7914,0.0592
20190616,housing Russia,-0.9573,0.0665
20190616,mortgage Russia,-1.6817,0.017
20190617,"""real estate"" Russia",-0.7905,0.0475
20190617,housing Russia,-0.6605,0.0852
20190617,mortgage Russia,-3.8849,0.0635
20190618,"""real estate"" Russia",-0.6597,0.056
20190618,housing Russia,-0.9964,0.0947
20190618,mortgage Russia,-3.3571,0.0472
20190619,"""real estate"" Russia",-1.213,0.0605
20190619,housing Russia,-1.3746,0.1238
20190619,mortgage Russia,-1.3576,0.0324
20190620,"""real estate"" Russia",-1.8413,0.0928
20190620,housing Russia,-1.1998,0.1575
20190620,mortgage Russia,-0.8957,0.0483
20190621,"""real estate"" Russia",-1.5805,0.0657
20190621,housing Russia,-1.0071,0.1162
20190621,mortgage Russia,-0.0405,0.0245
20190622,"""real estate"" Russia",-1.3459,0.0469
20190622,housing Russia,-1.8029,0.0772
20190622,mortgage Russia,-2.3364,0.0113
20190623,"""real estate"" Russia",-1.352,0.048
20190623,housing Russia,-1.3753,0.0699
20190623,mortgage Russia,-0.2011,0.0272
20190624,"""real estate"" Russia",-0.9706,0.0638
20190624,housing Russia,-0.8178,0.0988
20190624,mortgage Russia,-0.0974,0.0283
20190625,"""real estate"" Russia",-1.1017,0.0486
20190625,housing Russia,-0.9379,0.1056
20190625,mortgage Russia,0.4239,0.0281
20190626,"""real estate"" Russia",-0.9682,0.0663
20190626,housing Russia,-1.0148,0.0975
20190626,mortgage Russia,-1.4456,0.022
20190627,"""real estate"" Russia",-0.9504,0.064
20190627,housing Russia,-1.4869,0.1553
20190627,mortgage Russia,-3.9898,0.0282
20190628,"""real estate"" Russia",-1.5876,0.07
20190628,housing Russia,-0.558,0.1204
20190628,mortgage Russia,-0.5776,0.0294
20190629,"""real estate"" Russia",-1.1968,0.0397
20190629,housing Russia,-1.8037,0.1049
20190629,mortgage Russia,-0.5529,0.0111
20190630,"""real estate"" Russia",-0.3416,0.0492
20190630,housing Russia,-1.3335,0.1705
20190630,mortgage Russia,-0.8586,0.0336
20190701,"""real estate"" Russia",-0.9178,0.0642
20190701,housing Russia,-1.4852,0.1628
20190701,mortgage Russia,-0.4804,0.0269
20190702,"""real estate"" Russia",-0.7873,0.0532
20190702,housing Russia,-1.2467,0.1032
20190702,mortgage Russia,-1.1737,0.0189
20190703,"""real estate"" Russia",-1.0013,0.0566
20190703,housing Russia,-3.5835,0.2006
20190703,mortgage Russia,-0.6719,0.0258
20190704,"""real estate"" Russia",-0.7636,0.0439
20190704,housing Russia,-1.3693,0.1579
20190704,mortgage Russia,-0.3888,0.0222
20190705,"""real estate"" Russia",-0.5442,0.0523
20190705,housing Russia,-0.8448,0.1128
20190705,mortgage Russia,-0.1619,0.0136
20190706,"""real estate"" Russia",-0.3448,0.0281
20190706,housing Russia,-1.5564,0.0697
20190706,mortgage Russia,-0.3489,0.008
20190707,"""real estate"" Russia",-0.5369,0.0291
20190707,housing Russia,-0.8621,0.0655
20190707,mortgage Russia,-0.6008,0.011
20190708,"""real estate"" Russia",-0.9966,0.0481
20190708,housing Russia,-0.6414,0.1196
20190708,mortgage Russia,-0.4036,0.0152
20190709,"""real estate"" Russia",-1.4319,0.0743
20190709,housing Russia,-1.1999,0.0878
20190709,mortgage Russia,-0.9093,0.0143
20190710,"""real estate"" Russia",-0.6865,0.0579
20190710,housing Russia,-0.9969,0.0942
20190710,mortgage Russia,-0.0796,0.0158
20190711,"""real estate"" Russia",-1.0038,0.0508
20190711,housing Russia,-1.4708,0.1025
20190711,mortgage Russia,0.1043,0.0178
20190712,"""real estate"" Russia",-1.2407,0.0403
20190712,housing Russia,-1,0.135
20190712,mortgage Russia,-0.8686,0.0194
20190713,"""real estate"" Russia",-1.0251,0.0275
20190713,housing Russia,-0.7748,0.0719
20190713,mortgage Russia,-0.8493,0.0105
20190714,"""real estate"" Russia",-1.3377,0.0313
20190714,housing Russia,-0.7089,0.0768
20190714,mortgage Russia,-1.2801,0.0103
20190715,"""real estate"" Russia",-1.4559,0.0889
20190715,housing Russia,-1.1291,0.1276
20190715,mortgage Russia,-0.4455,0.0125
20190716,"""real estate"" Russia",-1.4608,0.0514
20190716,housing Russia,-1.1673,0.0987
20190716,mortgage Russia,-0.4312,0.0098
20190717,"""real estate"" Russia",-0.8026,0.0488
20190717,housing Russia,-0.6569,0.1035
20190717,mortgage Russia,-0.1104,0.0189
20190718,"""real estate"" Russia",-0.8391,0.0534
20190718,housing Russia,-1.2182,0.1269
20190718,mortgage Russia,-0.1783,0.022
20190719,"""real estate"" Russia",-1.3967,0.0598
20190719,housing Russia,-1.3006,0.1442
20190719,mortgage Russia,-0.9756,0.0479
20190720,"""real estate"" Russia",-0.5765,0.0506
20190720,housing Russia,-1.1668,0.0728
20190720,mortgage Russia,-0.8644,0.0119
20190721,"""real estate"" Russia",-0.7521,0.0523
20190721,housing Russia,-0.6117,0.0872
20190721,mortgage Russia,-0.2404,0.0141
20190722,"""real estate"" Russia",-0.8537,0.0605
20190722,housing Russia,-1.0019,0.1139
20190722,mortgage Russia,-0.3359,0.0189
20190723,"""real estate"" Russia",-1.1442,0.0577
20190723,housing Russia,-1.2928,0.1144
20190723,mortgage Russia,-0.0963,0.0201
20190724,"""real estate"" Russia",-1.3301,0.0681
20190724,housing Russia,-1.8807,0.1159
20190724,mortgage Russia,-0.2322,0.016
20190725,"""real estate"" Russia",-1.3488,0.0527
20190725,housing Russia,-1.0736,0.1214
20190725,mortgage Russia,-0.6232,0.0162
20190726,"""real estate"" Russia",-1.1195,0.09
20190726,housing Russia,-0.7675,0.151
20190726,mortgage Russia,-0.1427,0.0229
20190727,"""real estate"" Russia",-1.0856,0.0764
20190727,housing Russia,-1.6675,0.1385
20190727,mortgage Russia,-0.5664,0.024
20190728,"""real estate"" Russia",-1.4394,0.047
20190728,housing Russia,-1.1033,0.0769
20190728,mortgage Russia,0.4325,0.0068
20190729,"""real estate"" Russia",-0.9476,0.0418
20190729,housing Russia,-1.1306,0.1086
20190729,mortgage Russia,-0.0247,0.0168
20190730,"""real estate"" Russia",-1.4265,0.0647
20190730,housing Russia,-1.5374,0.1078
20190730,mortgage Russia,-0.4942,0.031
20190731,"""real estate"" Russia",-1.4582,0.0734
20190731,housing Russia,-1.6143,0.1436
20190731,mortgage Russia,0.2194,0.0484
20190801,"""real estate"" Russia",-1.2725,0.0664
20190801,housing Russia,-2.0547,0.1303
20190801,mortgage Russia,-0.8148,0.0283
20190802,"""real estate"" Russia",-1.5084,0.0482
20190802,housing Russia,-1.2635,0.1123
20190802,mortgage Russia,-1.047,0.0224
20190803,"""real estate"" Russia",-1.906,0.0435
20190803,housing Russia,-2.9695,0.1121
20190803,mortgage Russia,-0.8096,0.0077
20190804,"""real estate"" Russia",-0.5874,0.0481
20190804,housing Russia,-2.3448,0.119
20190804,mortgage Russia,-1.5513,0.0144
20190805,"""real estate"" Russia",-0.8417,0.0482
20190805,housing Russia,-0.8709,0.1281
20190805,mortgage Russia,-0.6202,0.0226
20190806,"""real estate"" Russia",-1.2724,0.0401
20190806,housing Russia,-1.0387,0.0991
20190806,mortgage Russia,-0.9716,0.0714
20190807,"""real estate"" Russia",-0.7437,0.0516
20190807,housing Russia,-1.2294,0.1056
20190807,mortgage Russia,-0.0269,0.0185
20190808,"""real estate"" Russia",-0.8874,0.0522
20190808,housing Russia,-0.767,0.0935
20190808,mortgage Russia,-0.0198,0.0151
20190809,"""real estate"" Russia",-0.4186,0.0498
20190809,housing Russia,-0.6182,0.0894
20190809,mortgage Russia,-0.038,0.0255
20190810,"""real estate"" Russia",-1.4479,0.0244
20190810,housing Russia,-1.2711,0.0713
20190810,mortgage Russia,-0.9176,0.015
20190811,"""real estate"" Russia",-1.3732,0.0413
20190811,housing Russia,-2.6903,0.1073
20190811,mortgage Russia,-0.6077,0.0112
20190812,"""real estate"" Russia",-0.555,0.0633
20190812,housing Russia,-1.1625,0.1226
20190812,mortgage Russia,-0.161,0.0232
20190813,"""real estate"" Russia",-0.7434,0.0695
20190813,housing Russia,-1.4789,0.116
20190813,mortgage Russia,0.156,0.0208
20190814,"""real estate"" Russia",-0.6676,0.0497
20190814,housing Russia,-0.7721,0.0939
20190814,mortgage Russia,0.9802,0.0297
20190815,"""real estate"" Russia",-1.1583,0.0497
20190815,housing Russia,-1.107,0.101
20190815,mortgage Russia,-0.5426,0.0255
20190816,"""real estate"" Russia",-0.5922,0.0864
20190816,housing Russia,-0.7671,0.0948
20190816,mortgage Russia,-0.28,0.0197
20190817,"""real estate"" Russia",-0.5421,0.0582
20190817,housing Russia,-1.8044,0.0876
20190817,mortgage Russia,-1.0959,0.0118
20190818,"""real estate"" Russia",-0.5353,0.0856
20190818,housing Russia,-1.1029,0.0736
20190818,mortgage Russia,-1.3769,0.0136
20190819,"""real estate"" Russia",-0.2133,0.1207
20190819,housing Russia,-1.0031,0.0929
20190819,mortgage Russia,0.8027,0.018
20190820,"""real estate"" Russia",-0.3593,0.0705
20190820,housing Russia,-0.1227,0.1125
20190820,mortgage Russia,0.1324,0.0193
20190821,"""real estate"" Russia",-0.3079,0.1158
20190821,housing Russia,-0.5753,0.0935
20190821,mortgage Russia,-0.369,0.0259
20190822,"""real estate"" Russia",-0.6183,0.0701
20190822,housing Russia,-0.8375,0.0896
20190822,mortgage Russia,-1.2136,0.0314
20190823,"""real estate"" Russia",-1.0704,0.0508
20190823,housing Russia,-0.7028,0.0985
20190823,mortgage Russia,-0.5338,0.0256
20190824,"""real estate"" Russia",-0.9333,0.0394
20190824,housing Russia,-0.5832,0.0582
20190824,mortgage Russia,-0.5754,0.014
20190825,"""real estate"" Russia",-0.8899,0.0395
20190825,housing Russia,-0.8538,0.0556
20190825,mortgage Russia,-0.6263,0.0261
20190826,"""real estate"" Russia",-0.3679,0.0561
20190826,housing Russia,-0.5481,0.1071
20190826,mortgage Russia,0.6237,0.0373
20190827,"""real estate"" Russia",-0.2137,0.0615
20190827,housing Russia,-0.7262,0.0892
20190827,mortgage Russia,0.3763,0.0247
20190828,"""real estate"" Russia",-1.0366,0.0704
20190828,housing Russia,-0.8152,0.1047
20190828,mortgage Russia,-0.1487,0.026
20190829,"""real estate"" Russia",-1.512,0.0518
20190829,housing Russia,-0.4264,0.0947
20190829,mortgage Russia,-1.0921,0.0195
20190830,"""real estate"" Russia",-1.2636,0.0508
20190830,housing Russia,-0.5116,0.1056
20190830,mortgage Russia,-0.2377,0.0227
20190831,"""real estate"" Russia",-0.9502,0.037
20190831,housing Russia,-0.7444,0.0625
20190831,mortgage Russia,0.3772,0.0165
20190901,"""real estate"" Russia",-1.3474,0.0512
20190901,housing Russia,-1.0029,0.0604
20190901,mortgage Russia,1.0452,0.0158
20190902,"""real estate"" Russia",-1.529,0.0633
20190902,housing Russia,-0.7448,0.1318
20190902,mortgage Russia,0.1291,0.0159
20190903,"""real estate"" Russia",-0.917,0.049
20190903,housing Russia,-0.5048,0.1032
20190903,mortgage Russia,0.1528,0.0245
20190904,"""real estate"" Russia",-0.5033,0.043
20190904,housing Russia,-0.6548,0.1087
20190904,mortgage Russia,-0.4666,0.0245
20190905,"""real estate"" Russia",-0.9864,0.0398
20190905,housing Russia,-0.6691,0.1296
20190905,mortgage Russia,0.9186,0.0434
20190906,"""real estate"" Russia",-1.0056,0.0603
20190906,housing Russia,-1.0045,0.1118
20190906,mortgage Russia,-0.0271,0.0384
20190907,"""real estate"" Russia",-0.876,0.0403
20190907,housing Russia,-0.9406,0.1005
20190907,mortgage Russia,0.2477,0.016
20190908,"""real estate"" Russia",-0.5527,0.0319
20190908,housing Russia,-1.444,0.0808
20190908,mortgage Russia,-0.9494,0.0115
20190909,"""real estate"" Russia",-0.9328,0.0619
20190909,housing Russia,-0.9615,0.1037
20190909,mortgage Russia,0.0548,0.0167
20190910,"""real estate"" Russia",-1.5237,0.0782
20190910,housing Russia,-0.9855,0.1027
20190910,mortgage Russia,-3.4667,0.0316
20190911,"""real estate"" Russia",-1.5443,0.0542
20190911,housing Russia,-0.7568,0.1158
20190911,mortgage Russia,-0.2086,0.0353
20190912,"""real estate"" Russia",-0.7587,0.0588
20190912,housing Russia,-0.7707,0.1278
20190912,mortgage Russia,0.4963,0.0296
20190913,"""real estate"" Russia",-0.8312,0.0411
20190913,housing Russia,-1.5478,0.1778
20190913,mortgage Russia,-1.243,0.0307
20190914,"""real estate"" Russia",-0.6234,0.0379
20190914,housing Russia,-0.4169,0.0691
20190914,mortgage Russia,-1.0387,0.0172
20190915,"""real estate"" Russia",-0.7737,0.0416
20190915,housing Russia,-1.2455,0.1068
20190915,mortgage Russia,-0.9952,0.0159
20190916,"""real estate"" Russia",-0.6098,0.0593
20190916,housing Russia,-1.2656,0.1181
20190916,mortgage Russia,-0.382,0.0271
20190917,"""real estate"" Russia",-0.9549,0.0508
20190917,housing Russia,-1.633,0.1329
20190917,mortgage Russia,-0.0777,0.02
20190918,"""real estate"" Russia",-1.4207,0.074
20190918,housing Russia,-1.0104,0.1041
20190918,mortgage Russia,-0.2969,0.0204
20190919,"""real estate"" Russia",-1.0275,0.0457
20190919,housing Russia,-1.0334,0.1183
20190919,mortgage Russia,-0.0743,0.0177
20190920,"""real estate"" Russia",-0.2691,0.0566
20190920,housing Russia,-0.6699,0.1043
20190920,mortgage Russia,-0.5024,0.0143
20190921,"""real estate"" Russia",-0.6879,0.028
20190921,housing Russia,-1.332,0.0778
20190921,mortgage Russia,-0.5015,0.0129
20190922,"""real estate"" Russia",-0.389,0.036
20190922,housing Russia,-1.3291,0.0836
20190922,mortgage Russia,-1.4366,0.0184
20190923,"""real estate"" Russia",-0.6076,0.0491
20190923,housing Russia,-0.6556,0.1157
20190923,mortgage Russia,0.0514,0.029
20190924,"""real estate"" Russia",-0.5261,0.0575
20190924,housing Russia,-0.5074,0.0923
20190924,mortgage Russia,-0.7258,0.0267
20190925,"""real estate"" Russia",-0.7582,0.053
20190925,housing Russia,-1.6779,0.147
20190925,mortgage Russia,-0.6416,0.0272
20190926,"""real estate"" Russia",-1.2289,0.0564
20190926,housing Russia,-1.7364,0.1626
20190926,mortgage Russia,-0.2999,0.0182
20190927,"""real estate"" Russia",-0.589,0.0549
20190927,housing Russia,-0.8747,0.1196
20190927,mortgage Russia,-0.4562,0.033
20190928,"""real estate"" Russia",-0.4824,0.0551
20190928,housing Russia,-1.0352,0.1314
20190928,mortgage Russia,-0.3265,0.036
20190929,"""real estate"" Russia",-1.2189,0.0406
20190929,housing Russia,-0.251,0.092
20190929,mortgage Russia,-0.9506,0.0208
20190930,"""real estate"" Russia",-1.2024,0.0588
20190930,housing Russia,-1.23,0.1601
20190930,mortgage Russia,-0.1808,0.0323
20191001,"""real estate"" Russia",-2.1298,0.0715
20191001,housing Russia,-0.9922,0.113
20191001,mortgage Russia,-1.0542,0.027
20191002,"""real estate"" Russia",-1.0444,0.0601
20191002,housing Russia,-0.689,0.1387
20191002,mortgage Russia,-1.5796,0.0257
20191003,"""real estate"" Russia",-0.897,0.0405
20191003,housing Russia,-0.3919,0.1093
20191003,mortgage Russia,-0.2677,0.0185
20191004,"""real estate"" Russia",-0.7939,0.046
20191004,housing Russia,-0.8394,0.1385
20191004,mortgage Russia,-0.0248,0.0242
20191005,"""real estate"" Russia",-0.4385,0.046
20191005,housing Russia,-0.8289,0.0668
20191005,mortgage Russia,-0.0722,0.0103
20191006,"""real estate"" Russia",-1.0732,0.0287
20191006,housing Russia,-0.8742,0.0761
20191006,mortgage Russia,-0.2025,0.0136
20191007,"""real estate"" Russia",-0.7248,0.192
20191007,housing Russia,-0.7912,0.1253
20191007,mortgage Russia,-0.2278,0.0203
20191008,"""real estate"" Russia",-1.1678,0.103
20191008,housing Russia,-0.4734,0.1152
20191008,mortgage Russia,0.3535,0.0208
20191009,"""real estate"" Russia",-1.2525,0.0568
20191009,housing Russia,-0.9636,0.1181
20191009,mortgage Russia,0.3504,0.0217
20191010,"""real estate"" Russia",-1.3127,0.0408
20191010,housing Russia,-0.9527,0.1097
20191010,mortgage Russia,-0.5511,0.0174
20191011,"""real estate"" Russia",-1.7359,0.0453
20191011,housing Russia,-0.9941,0.0843
20191011,mortgage Russia,0.0539,0.0145
20191012,"""real estate"" Russia",-1.164,0.0441
20191012,housing Russia,-2.1998,0.0946
20191012,mortgage Russia,0.2862,0.0136
20191013,"""real estate"" Russia",-1.4345,0.0489
20191013,housing Russia,-1.7153,0.1243
20191013,mortgage Russia,-1.0678,0.0076
20191014,"""real estate"" Russia",-0.9762,0.0668
20191014,housing Russia,-0.8802,0.126
20191014,mortgage Russia,0.3409,0.0242
20191015,"""real estate"" Russia",-1.0343,0.0589
20191015,housing Russia,-1.0198,0.1273
20191015,mortgage Russia,0.3326,0.025
20191016,"""real estate"" Russia",-1.1505,0.0421
20191016,housing Russia,-2.3452,0.2255
20191016,mortgage Russia,0.8027,0.0116
20191017,"""real estate"" Russia",-1.0531,0.0439
20191017,housing Russia,-0.753,0.1174
20191017,mortgage Russia,0.1994,0.0145
20191018,"""real estate"" Russia",-1.1815,0.0466
20191018,housing Russia,-0.505,0.1006
20191018,mortgage Russia,-0.5635,0.0236
20191019,"""real estate"" Russia",-1.9966,0.0441
20191019,housing Russia,-1.9791,0.1241
20191019,mortgage Russia,-1.3772,0.0227
20191020,"""real estate"" Russia",-1.2128,0.0372
20191020,housing Russia,-1.5786,0.1012
20191020,mortgage Russia,-0.7662,0.0104
20191021,"""real estate"" Russia",-1.1412,0.068
20191021,housing Russia,-0.8927,0.1385
20191021,mortgage Russia,-0.3219,0.0182
20191022,"""real estate"" Russia",-1.4453,0.0516
20191022,housing Russia,-0.8577,0.1219
20191022,mortgage Russia,-0.0887,0.0189
20191023,"""real estate"" Russia",-1.6766,0.0607
20191023,housing Russia,-1.1545,0.1457
20191023,mortgage Russia,0.023,0.015
20191024,"""real estate"" Russia",-1.055,0.0533
20191024,housing Russia,-0.7172,0.1129
20191024,mortgage Russia,-0.0662,0.0162
20191025,"""real estate"" Russia",-0.7825,0.0488
20191025,housing Russia,-0.8597,0.1251
20191025,mortgage Russia,-0.8219,0.0331
20191026,"""real estate"" Russia",-1.3168,0.0445
20191026,housing Russia,-1.7683,0.0934
20191026,mortgage Russia,-0.4523,0.0157
20191027,"""real estate"" Russia",-1.2356,0.0456
20191027,housing Russia,-1.4042,0.0977
20191027,mortgage Russia,-0.9482,0.0208
20191028,"""real estate"" Russia",-0.649,0.0461
20191028,housing Russia,-1.0306,0.1067
20191028,mortgage Russia,0.718,0.0212
20191029,"""real estate"" Russia",-1.5445,0.0467
20191029,housing Russia,-0.6723,0.1032
20191029,mortgage Russia,-0.1057,0.0208
20191030,"""real estate"" Russia",-0.7983,0.0515
20191030,housing Russia,-0.6502,0.1076
20191030,mortgage Russia,-0.0278,0.0204
20191031,"""real estate"" Russia",-0.6757,0.0558
20191031,housing Russia,-0.7586,0.1446
20191031,mortgage Russia,0.2452,0.0297
20191101,"""real estate"" Russia",-0.8101,0.0652
20191101,housing Russia,-0.5197,0.1372
20191101,mortgage Russia,0.0441,0.0241
20191102,"""real estate"" Russia",-1.433,0.0213
20191102,housing Russia,-1.0037,0.0826
20191102,mortgage Russia,-0.4705,0.0169
20191103,"""real estate"" Russia",-1.02,0.0388
20191103,housing Russia,-0.7001,0.0947
20191103,mortgage Russia,0.3835,0.0245
20191104,"""real estate"" Russia",-1.3896,0.0324
20191104,housing Russia,-0.9811,0.068
20191104,mortgage Russia,0.2089,0.0123
20191105,"""real estate"" Russia",-1.3035,0.0545
20191105,housing Russia,-0.7018,0.1186
20191105,mortgage Russia,0.8841,0.0318
20191106,"""real estate"" Russia",-0.5566,0.032
