date,n_queries,tone_mean,vol_mean,tone_z,sentiment_index
20231210,4,-1.3548,0.0398,-1.0015,-1.0015
20231211,4,-0.6474,0.078,0.477,0.477
20231212,4,-0.2298,0.0608,1.3498,1.3498
20231213,4,-0.7463,0.0609,0.2703,0.2703
20231214,4,-0.4038,0.0768,0.9861,0.9861
20231215,4,0.2532,0.0815,2.3592,2.3592
20231216,4,-0.275,0.0459,1.2553,1.2553
20231217,4,-0.6378,0.0668,0.497,0.497
20231218,4,-0.5104,0.077,0.7632,0.7632
20231219,4,-0.7914,0.0521,0.1759,0.1759
20231220,4,-0.9105,0.0714,-0.073,-0.073
20231221,4,-0.0967,0.0714,1.6279,1.6279
20231222,4,-0.8345,0.0551,0.0859,0.0859
20231223,4,-0.7658,0.0393,0.2294,0.2294
20231224,4,-0.7879,0.0538,0.1833,0.1833
20231225,4,0.0315,0.0864,1.8958,1.8958
20231226,4,-1.3114,0.0761,-0.9109,-0.9109
20231227,4,-0.2255,0.0796,1.3588,1.3588
20231228,4,-0.5321,0.0741,0.718,0.718
20231229,4,-1.1119,0.0687,-0.4939,-0.4939
20231230,4,-1.8162,0.0633,-1.9659,-1.9659
20231231,4,-0.853,0.108,0.0471,0.0471
20240101,4,-0.8292,0.0796,0.097,0.097
20240102,4,-1.2039,0.0629,-0.6862,-0.6862
20240103,4,-1.4204,0.0318,-1.1386,-1.1386
20240104,4,-1.2621,0.0282,-0.8078,-0.8078
20240105,4,-0.902,0.0369,-0.0551,-0.0551
20240106,4,-1.1089,0.0398,-0.4876,-0.4876
20240107,4,-2.2279,0.0323,-2.8265,-2.8265
20240108,4,-1.6493,0.0419,-1.6171,-1.6171
20240109,4,-0.3523,0.0523,1.0937,1.0937
20240110,4,-0.0643,0.0593,1.6956,1.6956
20240111,4,-0.7172,0.0626,0.331,0.331
20240112,4,-0.9063,0.0601,-0.0642,-0.0642
20240113,4,-0.8483,0.0413,0.057,0.057
20240114,4,-1.6379,0.0324,-1.5933,-1.5933
20240115,4,-0.9467,0.0589,-0.1487,-0.1487
20240116,4,-0.6713,0.0649,0.4269,0.4269
20240117,4,-0.2739,0.065,1.2575,1.2575
20240118,4,-0.8492,0.0683,0.0551,0.0551
20240119,4,-0.4238,0.0553,0.9442,0.9442
20240120,4,-0.2583,0.0432,1.2902,1.2902
20240121,4,-0.7396,0.0412,0.2842,0.2842
20240122,4,-0.3388,0.0557,1.1218,1.1218
20240123,4,-0.6266,0.0712,0.5204,0.5204
20240124,4,-0.3872,0.062,1.0208,1.0208
20240125,4,-0.4539,0.0674,0.8814,0.8814
20240126,4,-0.3193,0.0551,1.1627,1.1627
20240127,4,-0.6373,0.0394,0.498,0.498
20240128,4,-1.0194,0.0457,-0.3006,-0.3006
20240129,4,-0.5993,0.0697,0.5775,0.5775
20240130,4,-0.7334,0.0707,0.2971,0.2971
20240131,4,-0.6386,0.0689,0.4953,0.4953
20240201,4,-0.6716,0.0592,0.4263,0.4263
20240202,4,-0.5117,0.0481,0.7605,0.7605
20240203,4,-0.6329,0.0436,0.5072,0.5072
20240204,4,-0.8138,0.0567,0.129,0.129
20240205,4,-0.6607,0.0604,0.4491,0.4491
20240206,4,-0.1346,0.0643,1.5487,1.5487
20240207,4,-0.7754,0.0655,0.2093,0.2093
20240208,4,-0.4463,0.0533,0.8971,0.8971
20240209,4,-0.1171,0.0538,1.5853,1.5853
20240210,4,-0.4442,0.0332,0.9017,0.9017
20240211,4,-1.5089,0.0344,-1.3237,-1.3237
20240212,4,-0.4276,0.0503,0.9363,0.9363
20240213,4,-0.151,0.0599,1.5143,1.5143
20240214,4,-0.4246,0.0595,0.9426,0.9426
20240215,4,-0.4795,0.0722,0.8278,0.8278
20240216,4,-1.07,0.0784,-0.4064,-0.4064
20240217,4,-1.1565,0.047,-0.5871,-0.5871
20240218,4,-1.2655,0.0501,-0.815,-0.815
20240219,4,-0.8109,0.0641,0.1351,0.1351
20240220,4,-1.1032,0.0682,-0.4758,-0.4758
20240221,4,-0.5072,0.0626,0.7699,0.7699
20240222,4,-0.4592,0.0597,0.8701,0.8701
20240223,4,-1.1023,0.0468,-0.4738,-0.4738
20240224,4,-2.0268,0.0594,-2.4061,-2.4061
20240225,4,-1.4479,0.0593,-1.1961,-1.1961
20240226,4,-0.486,0.0691,0.8141,0.8141
20240227,4,-0.5495,0.0551,0.6815,0.6815
20240228,4,-0.4379,0.0548,0.9148,0.9148
20240229,4,0.4377,0.0958,2.7448,2.7448
20240301,4,-0.4482,0.0709,0.8932,0.8932
20240302,4,-0.7693,0.0506,0.2221,0.2221
20240303,4,-0.862,0.0487,0.0283,0.0283
20240304,4,-0.152,0.0617,1.5123,1.5123
20240305,4,0.151,0.052,2.1456,2.1456
20240306,4,0.1033,0.0528,2.0458,2.0458
20240307,4,-0.2205,0.0576,1.369,1.369
20240308,4,-0.9047,0.1076,-0.0609,-0.0609
20240309,4,-0.3866,0.0357,1.022,1.022
20240310,4,-1.0303,0.0413,-0.3233,-0.3233
20240311,4,-0.3915,0.06,1.0117,1.0117
20240312,4,0.1425,0.0633,2.1279,2.1279
20240313,4,-0.2431,0.0593,1.3219,1.3219
20240314,4,0.0726,0.0736,1.9817,1.9817
20240315,4,-0.7869,0.0624,0.1853,0.1853
20240316,4,-1.397,0.0469,-1.0898,-1.0898
20240317,4,-0.3625,0.059,1.0724,1.0724
20240318,4,-0.5819,0.0627,0.6138,0.6138
20240319,4,-0.4664,0.0544,0.8552,0.8552
20240320,4,-0.6015,0.0697,0.5728,0.5728
20240321,4,-0.8347,0.0596,0.0854,0.0854
20240322,4,-0.7503,0.0641,0.2618,0.2618
20240323,4,-3.8535,0.0653,-6.224,-6.224
20240324,4,-2.6675,0.0597,-3.7453,-3.7453
20240325,4,-1.028,0.0582,-0.3186,-0.3186
20240326,4,-1.5642,0.0509,-1.4393,-1.4393
20240327,4,-0.9959,0.0635,-0.2514,-0.2514
20240328,4,-1.1127,0.057,-0.4956,-0.4956
20240329,4,-0.7327,0.0532,0.2987,0.2987
20240330,4,-0.5857,0.0376,0.606,0.606
20240331,4,-1.4147,0.046,-1.1268,-1.1268
20240401,4,-1.1296,0.0724,-0.5309,-0.5309
20240402,4,-0.5701,0.0613,0.6384,0.6384
20240403,4,0.0043,0.059,1.8389,1.8389
20240404,4,-0.5447,0.0519,0.6917,0.6917
20240405,4,-0.6297,0.0658,0.514,0.514
20240406,4,-1.1602,0.0469,-0.5948,-0.5948
20240407,4,-1.6021,0.0544,-1.5185,-1.5185
20240408,4,-1.0122,0.0817,-0.2855,-0.2855
20240409,4,-0.4372,0.0801,0.9162,0.9162
20240410,4,-0.4563,0.0605,0.8763,0.8763
20240411,4,-0.9112,0.0617,-0.0745,-0.0745
20240412,4,-0.7458,0.0573,0.2712,0.2712
20240413,4,-1.5282,0.0362,-1.3639,-1.3639
20240414,4,-1.2361,0.047,-0.7536,-0.7536
20240415,4,-1.009,0.0581,-0.2788,-0.2788
20240416,4,-0.8989,0.0726,-0.0487,-0.0487
20240417,4,-0.8828,0.0638,-0.015,-0.015
20240418,4,-0.8215,0.0609,0.1131,0.1131
20240419,4,-1.3335,0.047,-0.9571,-0.9571
20240420,4,-0.8992,0.0375,-0.0493,-0.0493
20240421,4,-1.4835,0.0436,-1.2707,-1.2707
20240422,4,-0.261,0.0654,1.2845,1.2845
20240423,4,-0.7314,0.0695,0.3013,0.3013
20240424,4,-1.5345,0.084,-1.3772,-1.3772
20240425,4,-1.2708,0.0586,-0.826,-0.826
20240426,4,-0.7369,0.0608,0.2898,0.2898
20240427,4,-0.5181,0.0685,0.7473,0.7473
20240428,4,-2.6335,0.064,-3.6741,-3.6741
20240429,4,-1.5107,0.0354,-1.3274,-1.3274
20240430,4,-0.9463,0.0418,-0.1477,-0.1477
20240501,4,-1.3588,0.0351,-1.0099,-1.0099
20240502,4,-0.6273,0.0505,0.519,0.519
20240503,4,-0.5599,0.04,0.6599,0.6599
20240504,4,-0.5216,0.0299,0.7398,0.7398
20240505,4,-0.5147,0.0438,0.7543,0.7543
20240506,4,-0.1653,0.0569,1.4845,1.4845
20240507,4,-0.3242,0.0523,1.1524,1.1524
20240508,4,-0.7164,0.0553,0.3327,0.3327
20240509,4,-1.1147,0.0341,-0.4997,-0.4997
20240510,4,-0.0978,0.0348,1.6257,1.6257
20240511,4,-0.6188,0.0402,0.5367,0.5367
20240512,4,-1.069,0.0525,-0.4043,-0.4043
20240513,4,-0.8812,0.0754,-0.0117,-0.0117
20240514,4,-0.5178,0.0727,0.7478,0.7478
20240515,4,-0.3004,0.0661,1.2022,1.2022
20240516,4,-0.9091,0.0712,-0.0702,-0.0702
20240517,4,-0.1273,0.0626,1.564,1.564
20240518,4,-1.3187,0.0485,-0.9261,-0.9261
20240519,4,-1.2197,0.0459,-0.7193,-0.7193
20240520,4,-0.7389,0.057,0.2857,0.2857
20240521,4,-0.9198,0.0566,-0.0923,-0.0923
20240522,4,-0.0423,0.0624,1.7416,1.7416
20240523,4,-0.5432,0.0649,0.6947,0.6947
20240524,4,-0.8262,0.0607,0.1033,0.1033
20240525,4,-0.6825,0.0348,0.4036,0.4036
20240526,4,-0.3979,0.0421,0.9983,0.9983
20240527,4,-0.7079,0.0382,0.3505,0.3505
20240528,4,-0.3084,0.0604,1.1855,1.1855
20240529,4,-0.4587,0.0579,0.8713,0.8713
20240530,4,-0.8147,0.0746,0.1272,0.1272
20240531,4,-1.1576,0.0853,-0.5894,-0.5894
20240601,4,-0.2771,0.0427,1.2509,1.2509
20240602,4,-0.4153,0.0329,0.962,0.962
20240603,4,-0.2657,0.0493,1.2746,1.2746
20240604,4,-0.8138,0.0498,0.1291,0.1291
20240605,4,0.3843,0.0535,2.6332,2.6332
20240606,4,-0.441,0.0709,0.9084,0.9084
20240607,4,-0.0563,0.0631,1.7122,1.7122
20240608,4,-0.7071,0.0407,0.3522,0.3522
20240609,4,-0.6552,0.0434,0.4607,0.4607
20240610,4,-0.16,0.0595,1.4956,1.4956
20240611,4,-0.4693,0.0466,0.8491,0.8491
20240612,4,-1.3143,0.0415,-0.9168,-0.9168
20240613,4,-0.7038,0.0805,0.359,0.359
20240614,4,-0.4985,0.0514,0.7881,0.7881
20240615,4,-0.7836,0.0399,0.1923,0.1923
20240616,4,-1.5529,0.0515,-1.4157,-1.4157
20240617,4,-1.0655,0.0608,-0.3968,-0.3968
20240618,4,-0.8509,0.0667,0.0516,0.0516
20240619,4,-0.4042,0.063,0.9852,0.9852
20240620,4,-0.7393,0.0502,0.2847,0.2847
20240621,4,-0.3636,0.0481,1.0701,1.0701
20240622,4,-0.6346,0.0453,0.5037,0.5037
20240623,4,-0.4674,0.041,0.8532,0.8532
20240624,4,-0.3855,0.0491,1.0244,1.0244
20240625,4,-0.3864,0.0467,1.0224,1.0224
20240626,4,-0.3235,0.0479,1.1539,1.1539
20240627,4,-1.236,0.0553,-0.7533,-0.7533
20240628,4,-1.0929,0.064,-0.4542,-0.4542
20240629,4,-1.1349,0.0402,-0.542,-0.542
20240630,4,-0.7937,0.0482,0.1711,0.1711
20240701,4,0.1368,0.0687,2.1159,2.1159
20240702,4,-0.5775,0.0585,0.6229,0.6229
20240703,4,-1.0492,0.044,-0.3628,-0.3628
20240704,4,0.6809,0.0631,3.2532,3.2532
20240705,4,-0.1829,0.0772,1.4477,1.4477
20240706,4,0.5615,0.0546,3.0035,3.0035
20240707,4,0.2234,0.0653,2.2969,2.2969
20240708,4,0.2983,0.0815,2.4533,2.4533
20240709,4,0.3609,0.0723,2.5842,2.5842
20240710,4,-0.2784,0.0617,1.2482,1.2482
20240711,4,-0.0482,0.0521,1.7293,1.7293
20240712,4,-0.3111,0.0661,1.1798,1.1798
20240713,4,-0.7999,0.0317,0.1582,0.1582
20240714,4,-1.5267,0.0347,-1.3608,-1.3608
20240715,4,-0.2322,0.0423,1.3447,1.3447
20240716,4,-0.5367,0.0473,0.7083,0.7083
20240717,4,-0.344,0.0503,1.1111,1.1111
20240718,4,-0.681,0.0782,0.4067,0.4067
20240719,4,-0.5919,0.06,0.5928,0.5928
20240720,4,-0.8607,0.0404,0.0311,0.0311
20240721,4,-0.6754,0.0477,0.4183,0.4183
20240722,4,-0.0964,0.053,1.6285,1.6285
20240723,4,-0.4339,0.0439,0.9231,0.9231
20240724,4,-0.4777,0.0568,0.8316,0.8316
20240725,4,-0.8216,0.0524,0.1129,0.1129
20240726,4,-0.8626,0.0694,0.0272,0.0272
20240727,4,-1.0373,0.0339,-0.3381,-0.3381
20240728,4,-0.587,0.0505,0.6031,0.6031
20240729,4,-0.8818,0.049,-0.013,-0.013
20240730,4,-0.8982,0.056,-0.0472,-0.0472
20240731,4,-0.145,0.0595,1.5269,1.5269
20240801,4,-0.4453,0.0529,0.8992,0.8992
20240802,4,-0.7872,0.0602,0.1847,0.1847
20240803,4,-1.4828,0.0328,-1.2691,-1.2691
20240804,4,-0.5302,0.031,0.7219,0.7219
20240805,4,-0.3593,0.0492,1.079,1.079
20240806,4,-0.0436,0.0757,1.7389,1.7389
20240807,4,-0.5734,0.0583,0.6315,0.6315
20240808,4,-0.4172,0.0481,0.958,0.958
20240809,4,-0.8528,0.066,0.0477,0.0477
20240810,4,-0.8538,0.0461,0.0456,0.0456
20240811,4,-1.9151,0.0522,-2.1726,-2.1726
20240812,4,-1.0728,0.0624,-0.4122,-0.4122
20240813,4,-0.9903,0.059,-0.2397,-0.2397
20240814,4,-0.7277,0.0553,0.3092,0.3092
20240815,4,-0.4797,0.0522,0.8275,0.8275
20240816,4,-0.9333,0.0609,-0.1205,-0.1205
20240817,4,-0.8784,0.05,-0.0059,-0.0059
20240818,4,-1.3148,0.0553,-0.9179,-0.9179
20240819,4,-0.8084,0.0735,0.1405,0.1405
20240820,4,-0.6874,0.0589,0.3934,0.3934
20240821,4,-0.2327,0.0495,1.3436,1.3436
20240822,4,-0.05,0.0545,1.7255,1.7255
20240823,4,-0.7912,0.0766,0.1763,0.1763
20240824,4,-1.2568,0.0441,-0.7967,-0.7967
20240825,4,-1.3193,0.054,-0.9274,-0.9274
20240826,4,-0.7459,0.076,0.271,0.271
20240827,4,-0.5893,0.0691,0.5984,0.5984
20240828,4,-0.4153,0.05,0.9621,0.9621
20240829,4,-1.0608,0.0546,-0.387,-0.387
20240830,4,-0.2238,0.0476,1.3623,1.3623
20240831,4,-1.3488,0.0374,-0.989,-0.989
20240901,4,-0.8998,0.0438,-0.0505,-0.0505
20240902,4,-0.85,0.0695,0.0535,0.0535
20240903,4,-0.2656,0.0767,1.275,1.275
20240904,4,-0.1762,0.0563,1.4618,1.4618
20240905,4,-0.1876,0.0721,1.4378,1.4378
20240906,4,-0.5519,0.0537,0.6764,0.6764
20240907,4,-1.0649,0.0391,-0.3957,-0.3957
20240908,4,-0.3589,0.0375,1.08,1.08
20240909,4,-0.7527,0.0628,0.2568,0.2568
20240910,4,-0.7491,0.0543,0.2644,0.2644
20240911,4,-1.0678,0.0817,-0.4017,-0.4017
20240912,4,-0.7588,0.0564,0.2441,0.2441
20240913,4,-0.9116,0.0532,-0.0753,-0.0753
20240914,4,-0.7313,0.0404,0.3015,0.3015
20240915,4,-0.911,0.0454,-0.074,-0.074
20240916,4,-1.1514,0.0958,-0.5764,-0.5764
20240917,4,-0.4265,0.0675,0.9386,0.9386
20240918,4,-0.9548,0.0511,-0.1655,-0.1655
20240919,4,-0.5294,0.0639,0.7234,0.7234
20240920,4,-0.9608,0.0456,-0.1782,-0.1782
20240921,4,-0.7584,0.0524,0.2449,0.2449
20240922,4,-0.3893,0.0467,1.0162,1.0162
20240923,4,-0.3224,0.054,1.1562,1.1562
20240924,4,-0.0313,0.0511,1.7646,1.7646
20240925,4,-0.3792,0.0566,1.0375,1.0375
20240926,4,-0.2821,0.058,1.2404,1.2404
20240927,4,-0.2844,0.0615,1.2356,1.2356
20240928,4,0.1663,0.0433,2.1775,2.1775
20240929,4,-0.3338,0.0575,1.1322,1.1322
20240930,4,-0.2533,0.0669,1.3005,1.3005
20241001,4,-0.9925,0.0419,-0.2444,-0.2444
20241002,4,-1.2323,0.057,-0.7456,-0.7456
20241003,4,-0.7098,0.0517,0.3465,0.3465
20241004,4,-0.5322,0.0577,0.7177,0.7177
20241005,4,0.5308,0.0353,2.9393,2.9393
20241006,4,0.1649,0.0447,2.1746,2.1746
20241007,4,-0.5637,0.0645,0.6518,0.6518
20241008,4,-0.448,0.0482,0.8936,0.8936
20241009,4,-0.704,0.0476,0.3585,0.3585
20241010,4,-0.6502,0.0634,0.4711,0.4711
20241011,4,-0.4853,0.0542,0.8158,0.8158
20241012,4,-0.4865,0.045,0.8131,0.8131
20241013,4,-1.1096,0.0346,-0.489,-0.489
20241014,4,-0.632,0.0655,0.5091,0.5091
20241015,4,-0.3661,0.0565,1.0649,1.0649
20241016,4,-0.1933,0.0431,1.426,1.426
20241017,4,-0.1674,0.0535,1.4802,1.4802
20241018,4,-0.9015,0.0525,-0.0542,-0.0542
20241019,4,-0.4628,0.0368,0.8628,0.8628
20241020,4,-0.09,0.0446,1.6419,1.6419
20241021,4,-0.221,0.0651,1.3681,1.3681
20241022,4,-0.439,0.0695,0.9124,0.9124
20241023,4,-0.4466,0.0611,0.8965,0.8965
20241024,4,-0.2508,0.0674,1.3057,1.3057
20241025,4,-0.6699,0.0628,0.4299,0.4299
20241026,4,-1.0782,0.0428,-0.4236,-0.4236
20241027,4,-1.7112,0.0491,-1.7464,-1.7464
20241028,4,-0.7127,0.0584,0.3405,0.3405
20241029,4,-0.8012,0.0675,0.1554,0.1554
20241030,4,-0.408,0.0677,0.9773,0.9773
20241031,4,-0.8572,0.0631,0.0384,0.0384
20241101,4,-1.2223,0.0602,-0.7246,-0.7246
20241102,4,-0.9685,0.0593,-0.1942,-0.1942
20241103,4,-1.0756,0.0372,-0.418,-0.418
20241104,4,-1.0036,0.0417,-0.2677,-0.2677
20241105,4,-0.8105,0.0733,0.1359,0.1359
20241106,4,-1.062,0.1012,-0.3896,-0.3896
20241107,4,-1.1681,0.0833,-0.6113,-0.6113
20241108,4,-1.4534,0.0917,-1.2077,-1.2077
20241109,4,-0.6932,0.0407,0.3811,0.3811
20241110,4,-1.1877,0.0576,-0.6524,-0.6524
20241111,4,-0.0664,0.0846,1.6913,1.6913
20241112,4,-0.6837,0.0652,0.401,0.401
20241113,4,-0.5893,0.0746,0.5982,0.5982
20241114,4,0.1957,0.0621,2.239,2.239
20241115,4,-0.5528,0.0765,0.6747,0.6747
20241116,4,-0.8386,0.0435,0.0772,0.0772
20241117,4,-1.2645,0.0518,-0.8129,-0.8129
20241118,4,-0.7787,0.0781,0.2024,0.2024
20241119,4,-0.6916,0.0766,0.3845,0.3845
20241120,4,-0.9341,0.0719,-0.1222,-0.1222
20241121,4,-0.8856,0.0617,-0.0209,-0.0209
20241122,4,-0.8272,0.0587,0.1012,0.1012
20241123,4,-0.611,0.0596,0.5529,0.5529
20241124,4,-1.3567,0.0546,-1.0055,-1.0055
20241125,4,-0.8062,0.0663,0.1451,0.1451
20241126,4,-1.0056,0.0714,-0.2717,-0.2717
20241127,4,-0.6311,0.0621,0.5109,0.5109
20241128,4,-0.1263,0.063,1.5661,1.5661
20241129,4,-1.3393,0.0711,-0.9691,-0.9691
20241130,4,-1.2612,0.0421,-0.806,-0.806
20241201,4,-1.136,0.0455,-0.5442,-0.5442
20241202,4,-1.0348,0.0791,-0.3327,-0.3327
20241203,4,-0.419,0.0703,0.9542,0.9542
20241204,4,-0.6094,0.0528,0.5563,0.5563
20241205,4,-0.3412,0.0591,1.1168,1.1168
20241206,4,-0.3924,0.061,1.01,1.01
20241207,4,-0.7423,0.0793,0.2785,0.2785
20241208,4,-1.177,0.0581,-0.63,-0.63
20241209,4,-0.812,0.0724,0.1329,0.1329
20241210,4,-0.689,0.0608,0.39,0.39
20241211,4,-0.0566,0.0555,1.7118,1.7118
20241212,4,-0.7076,0.0775,0.351,0.351
20241213,4,-0.5189,0.0698,0.7454,0.7454
20241214,4,-0.5184,0.0519,0.7466,0.7466
20241215,4,-1.1404,0.0748,-0.5535,-0.5535
20241216,4,-0.9354,0.0718,-0.1249,-0.1249
20241217,4,-1.0787,0.0741,-0.4245,-0.4245
20241218,4,-0.7152,0.0682,0.3353,0.3353
20241219,4,-0.4865,0.089,0.8131,0.8131
20241220,4,-0.4469,0.093,0.896,0.896
20241221,4,-0.4951,0.0554,0.7951,0.7951
20241222,4,-0.473,0.0773,0.8414,0.8414
20241223,4,-0.1288,0.0757,1.5608,1.5608
20241224,4,0.2736,0.0892,2.4019,2.4019
20241225,4,-0.5853,0.0815,0.6067,0.6067
20241226,4,-0.5541,0.0808,0.6719,0.6719
20241227,4,-0.3619,0.0741,1.0736,1.0736
20241228,4,-0.7765,0.0915,0.207,0.207
20241229,4,-0.4778,0.0561,0.8313,0.8313
20241230,4,-0.6588,0.0543,0.4532,0.4532
20241231,4,-0.7143,0.0439,0.3371,0.3371
20250101,4,-1.4464,0.0586,-1.193,-1.193
20250102,4,-0.5319,0.0335,0.7184,0.7184
20250103,4,-1.0001,0.0357,-0.2603,-0.2603
20250104,4,-0.8912,0.038,-0.0327,-0.0327
20250105,4,-1.4568,0.0335,-1.2148,-1.2148
20250106,4,-1.0724,0.0291,-0.4113,-0.4113
20250107,4,-0.9136,0.0403,-0.0796,-0.0796
20250108,4,-1.1342,0.0387,-0.5404,-0.5404
20250109,4,-0.6297,0.0649,0.514,0.514
20250110,4,-0.8675,0.0561,0.0169,0.0169
20250111,4,-1.1961,0.0353,-0.6698,-0.6698
20250112,4,-1.3306,0.0515,-0.951,-0.951
20250113,4,-1.1718,0.0682,-0.619,-0.619
20250114,4,-0.8524,0.0609,0.0485,0.0485
20250115,4,-0.7858,0.0498,0.1876,0.1876
20250116,4,-1.0011,0.0524,-0.2624,-0.2624
20250117,4,-1.3784,0.0629,-1.0509,-1.0509
20250118,4,-1.6605,0.0538,-1.6405,-1.6405
20250119,4,-1.0168,0.0437,-0.2951,-0.2951
20250120,4,-0.7973,0.0639,0.1636,0.1636
20250121,4,-0.8701,0.0554,0.0113,0.0113
20250122,4,-0.6348,0.06,0.5032,0.5032
20250123,4,-0.852,0.0607,0.0493,0.0493
20250124,4,-1.2357,0.0548,-0.7526,-0.7526
20250125,4,-0.6721,0.0473,0.4252,0.4252
20250126,4,-0.2414,0.0448,1.3255,1.3255
20250127,4,-0.8815,0.0619,-0.0124,-0.0124
20250128,4,-0.5817,0.0476,0.6143,0.6143
20250129,4,-0.3588,0.0466,1.0801,1.0801
20250130,4,-0.2847,0.0518,1.2351,1.2351
20250131,4,-0.1535,0.0445,1.5091,1.5091
20250201,4,-1.2097,0.0296,-0.6983,-0.6983
20250202,4,-1.4631,0.039,-1.2279,-1.2279
20250203,4,-0.8015,0.0547,0.1548,0.1548
20250204,4,-1.1024,0.0584,-0.474,-0.474
20250205,4,-0.8358,0.0597,0.0831,0.0831
20250206,4,-0.9056,0.0624,-0.0626,-0.0626
20250207,4,-1.1063,0.0672,-0.4823,-0.4823
20250208,4,-1.0073,0.0403,-0.2753,-0.2753
20250209,4,-1.4889,0.0477,-1.2819,-1.2819
20250210,4,-1.0153,0.0628,-0.2921,-0.2921
20250211,4,-1.1991,0.0688,-0.6761,-0.6761
20250212,4,-0.5264,0.0645,0.7297,0.7297
20250213,4,-0.3271,0.0732,1.1463,1.1463
20250214,4,-0.3908,0.0737,1.0133,1.0133
20250215,4,-0.7515,0.0456,0.2593,0.2593
20250216,4,-1.5693,0.048,-1.4498,-1.4498
20250217,4,-1.0158,0.113,-0.293,-0.293
20250218,4,-0.4343,0.0881,0.9222,0.9222
20250219,4,-0.734,0.07,0.296,0.296
20250220,4,-0.5364,0.0655,0.709,0.709
20250221,4,-0.9721,0.0642,-0.2017,-0.2017
20250222,4,-1.2528,0.0445,-0.7883,-0.7883
20250223,4,-1.8006,0.0545,-1.9332,-1.9332
20250224,4,-0.5236,0.0653,0.7356,0.7356
20250225,4,-0.7936,0.0811,0.1713,0.1713
20250226,4,-0.0941,0.0715,1.6333,1.6333
20250227,4,-0.1186,0.0739,1.5821,1.5821
20250228,4,-0.0757,0.0712,1.6717,1.6717
20250301,4,-0.0312,0.0497,1.7649,1.7649
20250302,4,-0.3279,0.0483,1.1446,1.1446
20250303,4,-0.1537,0.081,1.5087,1.5087
20250304,4,-0.446,0.0704,0.8979,0.8979
20250305,4,-0.102,0.1258,1.6168,1.6168
20250306,4,-0.5593,0.0656,0.6611,0.6611
20250307,4,-0.768,0.0577,0.2248,0.2248
20250308,4,-0.4719,0.0495,0.8437,0.8437
20250309,4,-1.74,0.0504,-1.8067,-1.8067
20250310,4,-0.8128,0.0645,0.1312,0.1312
20250311,4,-0.4181,0.0668,0.9561,0.9561
20250312,4,-0.6903,0.0616,0.3872,0.3872
20250313,4,-0.4653,0.0655,0.8576,0.8576
20250314,4,-0.8481,0.059,0.0573,0.0573
20250315,4,-1.2667,0.065,-0.8174,-0.8174
20250316,4,-0.647,0.0416,0.4778,0.4778
20250317,4,-0.3856,0.0598,1.0241,1.0241
20250318,4,-0.8176,0.072,0.1211,0.1211
20250319,4,-0.476,0.0536,0.8351,0.8351
20250320,4,-0.4479,0.073,0.8939,0.8939
20250321,4,-0.539,0.0714,0.7036,0.7036
20250322,4,-1.4504,0.0527,-1.2014,-1.2014
20250323,4,-1.2021,0.0523,-0.6825,-0.6825
20250324,4,-0.0872,0.0578,1.6478,1.6478
20250325,4,-0.3685,0.0725,1.0599,1.0599
20250326,4,-0.2146,0.0743,1.3815,1.3815
20250327,4,-0.1214,0.0679,1.5763,1.5763
20250328,4,-0.8247,0.053,0.1064,0.1064
20250329,4,-1.0574,0.0483,-0.38,-0.38
20250330,4,-0.6375,0.0679,0.4975,0.4975
20250331,4,-0.8226,0.067,0.1107,0.1107
20250401,4,-0.5547,0.0733,0.6707,0.6707
20250402,4,-0.3869,0.0673,1.0214,1.0214
20250403,4,-0.4556,0.0535,0.8778,0.8778
20250404,4,-1.1969,0.0607,-0.6715,-0.6715
20250405,4,-1.6155,0.0486,-1.5465,-1.5465
20250406,4,-1.4937,0.0532,-1.2919,-1.2919
20250407,4,-1.0865,0.0506,-0.4408,-0.4408
20250408,4,-0.8114,0.0486,0.1342,0.1342
20250409,4,-0.8892,0.0579,-0.0284,-0.0284
20250410,4,-0.4276,0.0687,0.9364,0.9364
20250411,4,-0.7823,0.0594,0.1949,0.1949
20250412,4,-0.7386,0.0412,0.2863,0.2863
20250413,4,-1.911,0.051,-2.164,-2.164
20250414,4,-1.277,0.0466,-0.839,-0.839
20250415,4,-0.6017,0.0888,0.5725,0.5725
20250416,4,-0.8034,0.0603,0.1508,0.1508
20250417,4,-0.7089,0.0917,0.3484,0.3484
20250418,4,-0.5387,0.0854,0.7041,0.7041
20250419,4,-0.9009,0.0435,-0.053,-0.053
20250420,4,-0.621,0.0617,0.5321,0.5321
20250421,4,-0.3545,0.0743,1.0892,1.0892
20250422,4,-0.0949,0.0619,1.6316,1.6316
20250423,4,-0.2019,0.0554,1.4079,1.4079
20250424,4,-0.4083,0.0665,0.9767,0.9767
20250425,4,-1.1745,0.0657,-0.6248,-0.6248
20250426,4,-0.4585,0.0512,0.8718,0.8718
20250427,4,-1.7579,0.0516,-1.8442,-1.8442
20250428,4,-0.5899,0.073,0.5971,0.5971
20250429,4,-0.8078,0.048,0.1418,0.1418
20250430,4,-0.76,0.0541,0.2416,0.2416
20250501,4,-0.7622,0.0541,0.237,0.237
20250502,4,-0.6819,0.0384,0.4047,0.4047
20250503,4,-0.9291,0.0428,-0.112,-0.112
20250504,4,-0.7099,0.0559,0.3463,0.3463
20250505,4,-0.5343,0.0535,0.7132,0.7132
20250506,4,-0.4226,0.043,0.9468,0.9468
