GLOBALEVENTID,SQLDATE,Actor1Code,Actor1Name,Actor1CountryCode,Actor2Code,Actor2Name,Actor2CountryCode,IsRootEvent,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,THEMES,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL
1319801313,20260825,RUS,RUSSIA,RUS,MED,MEDIA,,1,043,04,1,2.8,2,1,2,-2.25641025641026,,-2587496,4,"Windhoek, Khomas, Namibia",WA,WA21,22288,-22.57,17.0836
1319801314,20260825,RUS,RUSSIA,RUS,MED,MEDIA,,1,043,04,1,2.8,8,1,8,-2.25641025641026,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319801315,20260825,RUS,RUSSIA,RUS,USAMED,WALL STREET JOURNAL,USA,1,173,17,4,-5.0,3,1,3,3.1055900621118,,1615881,3,"Watson School, Michigan, United States",US,USMI,,42.7275,-84.8186
1319801316,20260825,RUS,RUSSIA,RUS,USAMED,WALL STREET JOURNAL,USA,1,173,17,4,-5.0,2,1,2,3.1055900621118,,1783507,3,"Great Lakes, Michigan, United States",US,USMI,,45.6875,-84.4375
1319801317,20260825,RUS,RUSSIA,RUS,USAMED,WALL STREET JOURNAL,USA,1,173,17,4,-5.0,2,1,2,3.1055900621118,,1783507,3,"Great Lakes, Michigan, United States",US,USMI,,45.6875,-84.4375
1319801318,20260825,RUS,RUSSIA,RUS,USAMED,WALL STREET JOURNAL,USA,1,173,17,4,-5.0,3,1,3,3.1055900621118,,MI,2,"Michigan, United States",US,USMI,,43.3504,-84.5603
1319801319,20260825,RUSGOV,VLADIMIR PUTIN,RUS,UKR,UKRAINE,UKR,1,043,04,1,2.8,6,1,6,-2.76752767527675,,1620680,3,"Manistee, Michigan, United States",US,USMI,MI101,44.2444,-86.3242
1319801320,20260825,RUSGOV,VLADIMIR PUTIN,RUS,UKR,UKRAINE,UKR,1,193,19,4,-10.0,6,1,6,-2.76752767527675,,UP,1,Ukraine,UP,UP,,49,32
1319801361,20260825,UKR,UKRAINE,UKR,RUSGOV,VLADIMIR PUTIN,RUS,1,043,04,1,2.8,4,1,4,-2.76752767527675,,1620680,3,"Manistee, Michigan, United States",US,USMI,MI101,44.2444,-86.3242
1319801362,20260825,UKR,UKRAINE,UKR,RUSGOV,VLADIMIR PUTIN,RUS,1,193,19,4,-10.0,4,1,4,-2.76752767527675,,UP,1,Ukraine,UP,UP,,49,32
1319802165,20260825,ARM,ARMENIA,ARM,RUS,RUSSIA,RUS,1,010,01,1,0.0,2,1,2,-0.50761421319797,,RS,1,Russia,RS,RS,,60,100
1319802166,20260825,ARM,ARMENIA,ARM,RUSGOV,RUSSIAN,RUS,1,010,01,1,0.0,3,1,3,-0.50761421319797,,RS,1,Armenia,AM,AM,,40,45
1319802476,20260825,CVL,RESIDENTS,,RUS,RUSSIAN,RUS,0,042,04,1,1.9,2,1,2,-0.53879310344828,,-2602512,4,"Manchester, Manchester, United Kingdom",UK,UKI2,40118,53.5,-2.21667
1319802486,20260825,DEU,GERMAN,DEU,RUS,RUSSIAN,RUS,0,010,01,1,0.0,1,1,1,-4.75,,GM,1,Germany,GM,GM,,51.5,10.5
1319802487,20260825,DEU,GERMAN,DEU,RUS,RUSSIAN,RUS,0,010,01,1,0.0,7,1,7,-4.75,,-2960561,1,Germany,GM,GM,,51.5,10.5
1319802550,20260825,GBR,UNITED KINGDOM,GBR,RUS,RUSSIA,RUS,0,020,02,1,3.0,1,1,1,-0.53879310344828,,-2606703,4,"Rusholme, Manchester, United Kingdom",UK,UKI2,40111,53.45,-2.23333
1319802551,20260825,GBR,UNITED KINGDOM,GBR,RUS,RUSSIA,RUS,0,020,02,1,3.0,5,1,5,-0.53879310344828,,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319803028,20260825,RUS,RUSSIA,RUS,ARM,ARMENIA,ARM,1,020,02,1,3.0,5,1,5,-0.50761421319797,,AM,1,Armenia,AM,AM,,40,45
1319803029,20260825,RUS,RUSSIA,RUS,ARM,ARMENIA,ARM,1,020,02,1,3.0,2,1,2,-0.50761421319797,,RS,1,Armenia,AM,AM,,40,45
1319803030,20260825,RUS,RUSSIA,RUS,ARM,ARMENIA,ARM,1,160,16,4,-4.0,5,1,5,-0.50761421319797,,AM,1,Armenia,AM,AM,,40,45
1319803031,20260825,RUS,RUSSIAN,RUS,CVL,RESIDENTS,,0,043,04,1,2.8,2,1,2,-0.53879310344828,,-2960561,4,"Manchester, Manchester, United Kingdom",UK,UKI2,40118,53.5,-2.21667
1319803032,20260825,RUS,RUSSIA,RUS,RUSCOP,RUSSIA,RUS,0,013,01,1,0.4,1,1,1,-0.53879310344828,,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319803033,20260825,RUS,RUSSIAN,RUS,RUSMED,RUSSIA,RUS,1,010,01,1,0.0,2,1,2,0.322580645161289,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319803034,20260825,RUS,ORENBURG,RUS,TWN,TAIWANESE,TWN,1,010,01,1,0.0,8,1,8,2.38095238095238,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319803035,20260825,RUS,ORENBURG,RUS,TWN,TAIWANESE,TWN,1,010,01,1,0.0,2,1,2,2.38095238095238,,TW,1,Taiwan,TW,TW,,24,121
1319803036,20260825,RUS,RUSSIA,RUS,UKR,UKRAINE,UKR,1,130,13,3,-4.4,18,1,10,-4.75,,-1044367,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319803037,20260825,RUS,RUSSIA,RUS,UKR,UKRAINE,UKR,1,130,13,3,-4.4,8,1,8,-4.75,,FR,1,Iran,IR,IR,,32,53
1319803038,20260825,RUS,RUSSIA,RUS,UKR,UKRAINE,UKR,1,130,13,3,-4.4,2,1,2,-4.75,,IR,1,Iran,IR,IR,,32,53
1319803039,20260825,RUSGOV,RUSSIA,RUS,RUS,RUSSIAN,RUS,0,013,01,1,0.4,1,1,1,-0.53879310344828,,-2606703,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319803040,20260825,RUSGOV,RUSSIA,RUS,RUSCOP,RUSSIA,RUS,0,013,01,1,0.4,1,1,1,-0.53879310344828,,-2606703,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319803041,20260825,RUSMED,RUSSIAN,RUS,,,,1,010,01,1,0.0,3,1,3,0.322580645161289,,,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319803959,20260726,RUS,MOSCOW,RUS,GOV,AMBASSADOR,,0,161,16,4,-4.0,1,1,1,-0.74850299401198,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319803960,20260726,RUS,RUSSIA,RUS,GOV,AMBASSADOR,,0,161,16,4,-4.0,2,1,2,-0.74850299401198,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319803961,20260726,RUS,MOSCOW,RUS,GOV,AMBASSADOR,,0,161,16,4,-4.0,5,1,5,-0.74850299401198,,-2601889,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319804015,20260825,,,,RUS,RUSSIAN,RUS,0,046,04,1,7.0,1,1,1,-3.2258064516129,,RS,1,Canada,CA,CA,,60,-96
1319804016,20260825,,,,RUS,RUSSIAN,RUS,0,046,04,1,7.0,1,1,1,-3.2258064516129,,RS,1,Russia,RS,RS,,60,100
1319804523,20260825,LAB,WORKER,,RUS,RUSSIA,RUS,0,160,16,4,-4.0,2,1,2,-3.85514018691589,,-2950390,4,"Makhachkala, Dagestan, Russia",RS,RS17,25069,42.9764,47.5024
1319804634,20260825,RUS,MOSCOW,RUS,GOV,AMBASSADOR,,0,161,16,4,-4.0,1,1,1,-0.74850299401198,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319804635,20260825,RUS,MOSCOW,RUS,GOV,AMBASSADOR,,0,161,16,4,-4.0,1,1,1,-0.74850299401198,,-2601889,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319804636,20260825,RUS,RUSSIA,RUS,TUR,TURKEY,TUR,0,042,04,1,1.9,1,1,1,-1.25490196078431,,-735338,4,"Ankara, Ankara, Turkey",TU,TU68,27516,39.9272,32.8644
1319804637,20260825,RUS,RUSSIA,RUS,TUR,TURKEY,TUR,0,042,04,1,1.9,1,1,1,-1.25490196078431,,-735338,4,"Ankara, Ankara, Turkey",TU,TU68,27516,39.9272,32.8644
1319804638,20260825,RUS,RUSSIA,RUS,TUR,TURKEY,TUR,0,111,11,3,-2.0,1,1,1,-1.25490196078431,,-735338,4,"Samara, Samarskaya Oblast', Russia",RS,RS65,25110,53.2,50.15
1319804639,20260825,RUS,RUSSIA,RUS,TUR,TURKEY,TUR,0,111,11,3,-2.0,1,1,1,-1.25490196078431,,-735338,4,"Ankara, Ankara, Turkey",TU,TU68,27516,39.9272,32.8644
1319804640,20260825,RUS,RUSSIA,RUS,UKR,UKRAINIAN,UKR,1,071,07,2,7.4,3,1,3,-2.29885057471265,,-1044367,4,"Burnham, Somerset, United Kingdom",UK,UKM3,40129,51.2417,-2.99528
1319804641,20260825,RUS,RUSSIA,RUS,UKR,UKRAINIAN,UKR,1,071,07,2,7.4,2,1,2,-2.29885057471265,,-2591330,4,"Burnham, Somerset, United Kingdom",UK,UKM3,40129,51.2417,-2.99528
1319804642,20260825,RUS,RUSSIA,RUS,UKR,UKRAINE,UKR,1,071,07,2,7.4,2,1,2,-2.29885057471265,,-1044367,4,"Kremlin, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319804643,20260825,RUSGOV,RUSSIAN,RUS,RUS,RUSSIAN,RUS,0,083,08,2,5.0,3,1,3,-3.85514018691589,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319804653,20260825,TUR,TURKEY,TUR,RUS,RUSSIA,RUS,0,043,04,1,2.8,1,1,1,-1.25490196078431,,-2995930,4,"Ankara, Ankara, Turkey",TU,TU68,27516,39.9272,32.8644
1319804654,20260825,TUR,TURKEY,TUR,RUS,RUSSIA,RUS,0,043,04,1,2.8,1,1,1,-1.25490196078431,,-735338,4,"Ankara, Ankara, Turkey",TU,TU68,27516,39.9272,32.8644
1319804674,20260825,UKR,UKRAINE,UKR,RUS,RUSSIA,RUS,1,051,05,1,3.4,2,1,2,-3.85514018691589,,-2960561,4,"South Yorkshire, United Kingdom (general), United Kingdom",UK,UK00,40130,53.45,-1.25
1319804675,20260825,UKR,UKRAINE,UKR,RUS,RUSSIA,RUS,1,051,05,1,3.4,8,1,8,-3.85514018691589,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319804676,20260825,UKR,UKRAINE,UKR,RUS,RUSSIA,RUS,0,072,07,2,8.3,6,1,6,-3.85514018691589,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319804677,20260825,UKR,UKRAINE,UKR,RUS,RUSSIA,RUS,0,072,07,2,8.3,2,1,2,-3.85514018691589,,-1037057,4,"South Yorkshire, United Kingdom (general), United Kingdom",UK,UK00,40130,53.45,-1.25
1319804678,20260825,UKR,UKRAINE,UKR,RUS,RUSSIA,RUS,0,072,07,2,8.3,2,1,2,-3.85514018691589,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319804679,20260825,UKR,UKRAINE,UKR,RUS,RUSSIA,RUS,0,111,11,3,-2.0,1,1,1,-4.7808764940239,,-2960561,1,Ukraine,UP,UP,,49,32
1319804680,20260825,UKR,UKRAINE,UKR,RUS,RUSSIA,RUS,0,111,11,3,-2.0,1,1,1,-4.7808764940239,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319804681,20260825,UKR,UKRAINE,UKR,RUSMIL,RUSSIA,RUS,1,050,05,1,3.5,10,1,10,-3.85514018691589,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319804682,20260825,UKR,UKRAINE,UKR,RUSMIL,RUSSIA,RUS,1,112,11,3,-2.0,10,1,10,-3.85514018691589,,-1037057,4,"Chernihiv, Chernihivs'ka Oblast', Ukraine",UP,UP02,28554,51.5055,31.2849
1319805668,20260825,CHNGOV,CHINA,CHN,RUS,KAZAN,RUS,1,040,04,1,1.0,1,1,1,-1.75097276264592,,-1898541,4,"Ajit, Rajasthan, India",IN,IN24,17837,25.85,72.6833
1319805717,20260825,CVL,CIVILIAN,,RUS,RUSSIAN,RUS,0,112,11,3,-2.0,4,1,4,-9.09090909090905,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319805718,20260825,CVL,CIVILIAN,,RUSGOV,RUSSIAN,RUS,0,112,11,3,-2.0,6,1,6,-9.09090909090905,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319805905,20260825,GOV,PRIME MINISTER,,RUS,KAZAN,RUS,1,040,04,1,1.0,4,1,4,-1.75097276264592,,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388
1319805979,20260825,ISR,ISRAEL,ISR,RUS,RUSSIA,RUS,0,042,04,1,1.9,5,1,5,-10.8928571428572,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319805980,20260825,ISR,ISRAEL,ISR,RUS,MOSCOW,RUS,0,042,04,1,1.9,1,1,1,-10.8928571428572,,149507,4,"Ben Gurion, HaMerkaz, Israel",IS,IS02,18311,32.0114,34.8867
1319806068,20260825,LAB,WORKER,,RUS,RUSSIAN,RUS,0,020,02,1,3.0,1,1,1,-2.62773722627737,,RS,4,"Pervomaisk, Luhans'ka Oblast', Ukraine",UP,UP14,25090,48.6299,38.5481
1319806069,20260825,LAB,WORKER,,RUS,RUSSIAN,RUS,0,020,02,1,3.0,1,1,1,-2.62773722627737,,-2222251,4,"Kandy, Central, Sri Lanka",CE,CE29,41748,7.2955,80.6356
1319806111,20260825,MED,PUBLICATION,,RUS,RUSSIAN,RUS,0,020,02,1,3.0,10,1,10,-2.62773722627737,,-1050243,4,"Pervomaisk, Luhans'ka Oblast', Ukraine",UP,UP14,25090,48.6299,38.5481
1319806276,20260825,RUS,KAZAN,RUS,CHNGOV,CHINA,CHN,1,040,04,1,1.0,1,1,1,-1.75097276264592,,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388
1319806277,20260825,RUS,KAZAN,RUS,GOV,PRIME MINISTER,,1,040,04,1,1.0,4,1,4,-1.75097276264592,,-1898541,4,"Beijing, Beijing, China",CH,CH22,13001,39.9289,116.388
1319806278,20260825,RUS,RUSSIAN,RUS,GOV,MAYOR,,1,190,19,4,-10.0,4,1,4,-7.20338983050847,,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319806279,20260825,RUS,RUSSIA,RUS,ISR,ISRAEL,ISR,0,043,04,1,2.8,5,1,5,-10.8928571428572,,149507,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319806280,20260825,RUS,MOSCOW,RUS,ISR,ISRAEL,ISR,0,043,04,1,2.8,1,1,1,-10.8928571428572,,149507,4,"Ben Gurion, HaMerkaz, Israel",IS,IS02,18311,32.0114,34.8867
1319806281,20260825,RUS,RUSSIAN,RUS,MDA,MOLDOVA,MDA,1,190,19,4,-10.0,3,1,3,-7.20338983050847,,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319806282,20260825,RUS,RUSSIA,RUS,POL,POLAND,POL,0,080,08,2,5.0,4,1,4,-6.41975308641975,,-524021,1,Ukraine,UP,UP,,49,32
1319806283,20260825,RUS,MOSCOW,RUS,UKR,UKRAINIAN,UKR,0,104,10,3,-5.0,1,1,1,-6.76786843769766,,-2960561,4,"Kiev, Ukraine (general), Ukraine",UP,UP00,28554,50.4333,30.5167
1319806284,20260825,RUS,MOSCOW,RUS,UKR,UKRAINIAN,UKR,0,104,10,3,-5.0,1,1,1,-6.76786843769766,,-1044367,4,"Kiev, Ukraine (general), Ukraine",UP,UP00,28554,50.4333,30.5167
1319806285,20260825,RUS,RUSSIA,RUS,UKR,UKRAINE,UKR,1,163,16,4,-8.0,10,1,10,-1.46520146520147,,-1925267,4,"Shenzhen, Guangdong, China",CH,CH30,13036,22.2,111.117
1319806286,20260825,RUS,RUSSIAN,RUS,UKR,KHARKIV,UKR,1,190,19,4,-10.0,3,1,3,-7.20338983050847,,-1041320,1,Russia,RS,RS,,60,100
1319806287,20260825,RUS,MOSCOW,RUS,UKRELI,LEONID KRAVCHUK,UKR,0,104,10,3,-5.0,1,1,1,-6.76786843769766,,-1044367,4,"Kiev, Ukraine (general), Ukraine",UP,UP00,28554,50.4333,30.5167
1319806288,20260825,RUS,MOSCOW,RUS,UKRELI,LEONID KRAVCHUK,UKR,0,104,10,3,-5.0,7,1,7,-6.76786843769766,,-1044367,4,"Kiev, Ukraine (general), Ukraine",UP,UP00,28554,50.4333,30.5167
1319806289,20260825,RUS,RUSSIAN,RUS,UKRGOV,UKRAINE,UKR,1,190,19,4,-10.0,1,1,1,-7.20338983050847,,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319806290,20260825,RUS,RUSSIA,RUS,USA,THE US,USA,0,138,13,3,-7.0,2,1,2,-2.62773722627737,,RS,4,"Pervomaisk, Luhans'ka Oblast', Ukraine",UP,UP14,25090,48.6299,38.5481
1319806291,20260825,RUS,RUSSIA,RUS,USA,THE US,USA,0,138,13,3,-7.0,8,1,8,-2.62773722627737,,RS,1,Russia,RS,RS,,60,100
1319806340,20260825,UKR,UKRAINIAN,UKR,RUS,RUSSIA,RUS,0,062,06,2,7.4,1,1,1,-4.81430536451169,,UP,1,Ukraine,UP,UP,,49,32
1319806341,20260825,UKR,UKRAINIAN,UKR,RUS,RUSSIA,RUS,0,062,06,2,7.4,1,1,1,-4.81430536451169,,RS,1,Russia,RS,RS,,60,100
1319806342,20260825,UKR,UKRAINE,UKR,RUS,RUSSIA,RUS,0,111,11,3,-2.0,2,1,2,-9.09090909090905,,UP,1,Ukraine,UP,UP,,49,32
1319806343,20260825,UKR,UKRAINE,UKR,RUS,RUSSIAN,RUS,0,114,11,3,-2.0,1,1,1,-9.09090909090905,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319806344,20260825,UKR,UKRAINE,UKR,RUS,RUSSIAN,RUS,0,114,11,3,-2.0,1,1,1,-9.09090909090905,,-2960561,1,Ukraine,UP,UP,,49,32
1319806345,20260825,UKR,UKRAINE,UKR,RUS,RUSSIAN,RUS,0,190,19,4,-10.0,2,1,2,-9.09090909090905,,-2960561,1,Ukraine,UP,UP,,49,32
1319806346,20260825,UKR,UKRAINE,UKR,RUS,RUSSIAN,RUS,1,194,19,4,-10.0,3,1,3,-7.20338983050847,,RS,1,Russia,RS,RS,,60,100
1319807347,20260825,DEU,GERMAN,DEU,RUS,RUSSIA,RUS,0,042,04,1,1.9,2,1,2,-4.42708333333334,,-2960561,4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4
1319807348,20260825,DEU,GERMAN,DEU,RUS,RUSSIA,RUS,0,042,04,1,1.9,2,1,2,-4.42708333333334,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319807349,20260825,DEU,GERMANY,DEU,RUS,RUSSIAN,RUS,1,043,04,1,2.8,1,1,1,-4.42708333333334,,-1746443,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319807350,20260825,DEU,GERMANY,DEU,RUS,RUSSIA,RUS,1,043,04,1,2.8,2,1,2,-4.42708333333334,,-2960561,4,"Boryspil, Kyyivs'ka Oblast', Ukraine",UP,UP13,28554,50.3527,30.955
1319807351,20260825,DEU,GERMANY,DEU,RUS,RUSSIAN,RUS,1,043,04,1,2.8,13,1,9,-4.42708333333334,,-2960561,4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4
1319807352,20260825,DEU,GERMAN,DEU,RUS,RUSSIA,RUS,0,190,19,4,-10.0,1,1,1,-4.42708333333334,,-1746443,4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4
1319807353,20260825,DEU,GERMAN,DEU,RUS,RUSSIA,RUS,0,190,19,4,-10.0,1,1,1,-4.42708333333334,,-2960561,4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4
1319807534,20260825,GOV,DEPUTY PRIME MINISTER,,RUS,RUSSIA,RUS,1,043,04,1,2.8,1,1,1,0.50761421319797,,-2103041,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319807535,20260825,GOV,DEPUTY PRIME MINISTER,,RUS,RUSSIA,RUS,1,043,04,1,2.8,1,1,1,0.50761421319797,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319807536,20260825,GOV,DEPUTY PRIME MINISTER,,RUS,RUSSIA,RUS,1,043,04,1,2.8,1,1,1,0.50761421319797,,-2103041,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319807537,20260825,GOV,DEPUTY PRIME MINISTER,,RUS,RUSSIA,RUS,1,043,04,1,2.8,2,1,2,0.50761421319797,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319807556,20260825,GOVELI,FOREIGN MINIST,,RUS,RUSSIA,RUS,0,013,01,1,0.4,2,1,2,-0.84626234132581,,RS,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,28554,50.4333,30.5167
1319807557,20260825,GOVELI,FOREIGN MINIST,,RUS,RUSSIA,RUS,0,013,01,1,0.4,2,1,2,-0.84626234132581,,RS,1,Russia,RS,RS,,60,100
1319807558,20260825,GOVELI,FOREIGN MINIST,,RUSELI,RUSSIAN,RUS,0,013,01,1,0.4,3,1,3,-0.84626234132581,,RS,1,Russia,RS,RS,,60,100
1319807590,20260825,IGOWSTNAT,NATO,WST,RUS,RUSSIA,RUS,0,057,05,1,8.0,8,1,8,-4.03521643433602,,-2918852,1,Ukraine,UP,UP,,49,32
1319807591,20260825,IGOWSTNAT,NATO,WST,RUS,RUSSIA,RUS,0,057,05,1,8.0,2,1,2,-4.03521643433602,,UP,1,Ukraine,UP,UP,,49,32
1319807807,20260825,MED,JOURNALIST,,RUS,RUSSIAN,RUS,1,111,11,3,-2.0,8,1,8,-4.42708333333334,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319807909,20260825,POL,POLISH,POL,RUS,RUSSIAN,RUS,1,130,13,3,-4.4,4,1,4,-4.03521643433602,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319807910,20260825,POL,POLAND,POL,RUS,RUSSIA,RUS,1,138,13,3,-7.0,10,1,10,-4.03521643433602,,-534433,4,"Warsaw, (PL67), Poland",PL,PL67,24452,52.25,21
1319807913,20260825,POLCOP,POLISH,POL,RUS,RUSSIAN,RUS,1,130,13,3,-4.4,4,1,4,-4.03521643433602,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319807914,20260825,POLCOP,POLAND,POL,RUS,RUSSIA,RUS,1,130,13,3,-4.4,2,1,2,-4.03521643433602,,-2960561,4,"Warsaw, (PL67), Poland",PL,PL67,24452,52.25,21
1319807931,20260825,RUS,RUSSIAN,RUS,,,,1,046,04,1,7.0,10,1,10,0,,,4,"New Delhi, Delhi, India",IN,IN07,17911,28.6,77.2
1319807932,20260825,RUS,RUSSIA,RUS,,,,0,120,12,3,-4.0,2,1,2,-4.42708333333334,,,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319807933,20260825,RUS,RUSSIAN,RUS,,,,0,120,12,3,-4.0,1,1,1,-4.42708333333334,,,4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4
1319807934,20260825,RUS,RUSSIAN,RUS,,,,0,120,12,3,-4.0,1,1,1,-4.42708333333334,,,4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4
1319807935,20260825,RUS,RUSSIAN,RUS,DEU,BERLIN,DEU,0,010,01,1,0.0,1,1,1,-4.42708333333334,,-2960561,4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4
1319807936,20260825,RUS,RUSSIAN,RUS,DEU,BERLIN,DEU,0,010,01,1,0.0,7,1,7,-4.42708333333334,,-1746443,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319807937,20260825,RUS,RUSSIAN,RUS,DEU,BERLIN,DEU,1,042,04,1,1.9,1,1,1,-4.42708333333334,,-1746443,4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4
1319807938,20260825,RUS,RUSSIAN,RUS,DEU,BERLIN,DEU,1,042,04,1,1.9,6,1,6,-4.42708333333334,,-1746443,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319807939,20260825,RUS,RUSSIAN,RUS,DEU,BERLIN,DEU,1,042,04,1,1.9,1,1,1,-4.42708333333334,,-1036130,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319807940,20260825,RUS,RUSSIAN,RUS,DEU,GERMANY,DEU,1,042,04,1,1.9,1,1,1,-4.42708333333334,,-1746443,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319807941,20260825,RUS,RUSSIA,RUS,DEU,GERMANY,DEU,1,042,04,1,1.9,2,1,2,-4.42708333333334,,-1746443,4,"Boryspil, Kyyivs'ka Oblast', Ukraine",UP,UP13,28554,50.3527,30.955
1319807942,20260825,RUS,RUSSIAN,RUS,DEU,GERMANY,DEU,1,042,04,1,1.9,5,1,5,-4.42708333333334,,-1746443,4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4
1319807943,20260825,RUS,RUSSIA,RUS,DEU,GERMAN,DEU,0,043,04,1,2.8,2,1,2,-4.42708333333334,,-1746443,4,"Berlin, Berlin, Germany",GM,GM16,16538,52.5167,13.4
1319807944,20260825,RUS,RUSSIA,RUS,DEU,GERMAN,DEU,0,043,04,1,2.8,2,1,2,-4.42708333333334,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319807945,20260825,RUS,MOSCOW,RUS,DEU,GERMANY,DEU,0,111,11,3,-2.0,1,1,1,-4.42708333333334,,-1036130,4,"Boryspil, Kyyivs'ka Oblast', Ukraine",UP,UP13,28554,50.3527,30.955
1319807946,20260825,RUS,MOSCOW,RUS,DEU,GERMANY,DEU,0,111,11,3,-2.0,1,1,1,-4.42708333333334,,-1746443,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319807947,20260825,RUS,RUSSIA,RUS,GOV,DEPUTY PRIME MINISTER,,1,042,04,1,1.9,5,1,5,0.50761421319797,,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,25106,55.7522,37.6156
1319807948,20260825,RUS,RUSSIA,RUS,IGOWSTNAT,NATO,WST,0,057,05,1,8.0,8,1,8,-4.03521643433602,,-2918852,1,Ukraine,UP,UP,,49,32
1319807949,20260825,RUS,RUSSIA,RUS,IGOWSTNAT,NATO,WST,0,057,05,1,8.0,2,1,2,-4.03521643433602,,-2918852,1,Ukraine,UP,UP,,49,32
