G0;G1;G2;G3;G4;G5;G6;G7;G8;G9;G10;G11;G12;G13;G14;G15;G16;G17;G18;G19;G20;G21;G22;G23;G24;G25;G26;G27;G28;G29;G30;G31;G32;G33;G34;G35;G36;G37;G38;G39;G40;G41;G42;G43;G44;G45;G46;G47;G48;G49;G50;G51;G52;G53;G54;G55;G56;G57;G58;G59;G60;G61;G62;G63;G64;G65;G66;G67;G68;G69;G70;G71;G72;G73;G74;G75;G76;G77;G78;G79;G80;G81;G82;G83;G84;G85;G86;G87;G88;G89;G90;G91;G92;G93;G94;G95;G96;G97;G98;G99;G100;G101;G102;G103;G104;G105;G106;G107;G108;G109;G110;G111;G112;G113;G114;G115;G116;G117;G118;G119;G120;G121;G122;G123;G124;G125;G126;G127;G128;G129;G130;G131;G132;G133;G134;G135;G136;G137;G138;G139;G140;G141;G142;G143;G144;G145;G146;G147;G148;G149;G150;G151;G152;G153;G154;G155;G156;G157;G158;G159;G160;G161;G162;G163;G164;G165;G166;G167;G168;G169;G170;G171;G172;G173;G174;G175;G176;G177;G178;G179;G180;G181;G182;G183;G184;G185;G186;G187;G188;G189;G190;G191;G192;G193;G194;G195;G196;G197;G198;G199;G200;G201;G202;G203;G204;G205;G206;G207;G208;G209;G210;G211;G212;G213;G214;G215;G216;G217;G218;G219;G220;G221;G222;G223;G224;G225;G226;G227;G228;G229;G230;G231;G232;G233;G234;G235;G236;G237;G238;G239;G240;G241;G242;G243;G244;G245;G246;G247;G248;G249;G250;G251;G252;G253;G254;G255;G256;G257;G258;G259;G260;G261;G262;G263;G264;G265;G266;G267;G268;G269;G270;G271;G272;G273;G274;G275;G276;G277;G278;G279;G280;G281;G282;G283;G284;G285;G286;G287;G288;G289;G290;G291;G292;G293;G294;G295;G296;G297;G298;G299;G300;G301;G302;G303;G304;G305;G306;G307;G308;G309;G310;G311;G312;G313;G314;G315;G316;G317;G318;G319;G320;G321;G322;G323;G324;G325;G326;G327;G328;G329;G330;G331;G332;G333;G334;G335;G336;G337;G338;G339;G340;G341;G342;G343;G344;G345;G346;G347;G348;G349;G350;G351;G352;G353;G354;G355;G356;G357;G358;G359;G360;G361;G362;G363;G364;G365;G366;G367;G368;G369;G370;G371;G372;G373;G374;G375;G376;G377;G378;G379;G380;G381;G382;G383;G384;G385;G386;G387;G388;G389;G390;G391;G392;G393;G394;G395;G396;G397;G398;G399;G400;G401;G402;G403;G404;G405;G406;G407;G408;G409;G410;G411;G412;G413;G414
Свердловская область;5 146 212 336;339 917 556;1 091 578 772;72 021 990;4 819 446 512;362 496 441;1 042 115 092;89 318 196;3 502 306;1 179 190;11 507 632;4 316 760;958 215;915;368 253 689;111 285 987;1 143;257 099 882;42 826 547;50 414 391;5 139 133;219 300;9 984 565;1 071 254;2 209 202;74 281;223 055;7 643;22 257 198;976 964;34;0;0;0;0;0;405;102 399 105;147 112 645;38 621;4 670;15 338;4 984;17 689;504;14 747 390;290 541;13 836 183;287 349;951 472;8 534;190 294;1 707;19 029;171;42 472;5 342;500;14;13;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14 475 895;13 301 410;1 224 216;244 841;24 484;49 731;37;7;444 071;422 675;78 470;58 290;15 694;1 570;28;10;32;2;0;0;0;0;0;0;29 976 986;29 605 418;51 452 914;51 040 145;92 125;69 252;1 218 273;29 809 130;6 903 753;2 209 525;34 506;1 109 419;60 089;0;0;0;0;0;0;0;352 151;0;210 145;0;0;0;0;0;281;30 000;66 717;41 564;251 056;975 072;57;438;4 336 241;17 921 077;37 058;4;8 970;1;0;0;0;0;0;0;0;0;5 221 744;8;1 436 643;15;0;0;0;0;0;0;3 315;2;213 642;3;559 995;8;1 191;1;0;0;0;0;0;0;40 799;12;3 013 509;4;0;0;197 314;29;188 307;20;50 427;47;469 560;117;41 908;4;1 250;2;542 531;12;1 012 857;90;54 046;26;163 969;22;127 665;21;3 289;3;444 880;126;0;0;0;0;0;0;59;2;19 688;5;84 857 691;11 242;6 021 465;70;0;0;0;0;0;0;0;0;17 132;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;301;1;0;0;0;0;0;0;197 020;59;611 812;4;0;0;17 218 527;34;0;0;104 328;10;0;0;2 733 360;5;0;0;12 010 332;53;44 323 298;7;7 763 037;26;0;0;0;0;2 604 093;315;672 946;44;1 539 485;939;940;5;0;0;63;1;4 320 017;83;3 074 609;102;1 490 929;160;72 711;12;477 490;130;0;0;274 236;26;0;0;152;2;22 464;23;136 605;38;1 275;1;161;2;4 612;9;7 810;5;80 333;13;0;0;20;2;0;0;17 902;9;0;0;0;0;3 265;2;0;0;0;0;0;0;0;0;0;0;18 951;19;0;0;1 092 231;24;550;1;86 805;152;0;0;562 308;8;25 895;9;0;0;0;0;3 638;2;0;0;239 695;0;1 097 613;0;79 858;0;0;0;79 858;0;0;15 972;0;28 410;0;0;0;39;1;25
Смоленская область;566 440 360;60 046 685;49 407 673;9 073 583;538 793 302;63 830 457;45 404 684;13 309 659;384 549;248 478;259 615;10 947;1 633;763;31 792 708;2 626 925;306;29 167 730;7 783 080;5 832 074;583 353;10 403;1 003 859;100 489;277 540;17 252;28 482;1 725;525 385;1 290;6;0;0;0;0;0;0;3 778 559;15 129 373;5 526;1 049;3 146;1 783;1 800;52;927 257;27 339;797 815;26 279;134 613;1 060;26 923;212;2 692;21;5 171;0;52;13;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4 636 909;4 253 804;495 568;99 114;9 911;112 463;19;7;164 492;161 509;3 544;585;709;71;16;3;8;1;0;0;0;0;0;0;251 810;242 714;999 843;1 098 301;560 074;570 603;19 360;1 580 265;386 700;184 690;53 023;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125 631;3;45;125 337;560 935;23 174;2;1 562;4;0;0;0;0;0;0;0;0;1 376;1;102;1;0;0;0;0;0;0;0;0;0;0;0;0;4;1;0;0;0;0;0;0;32;1;0;0;0;0;1 695;3;1 198;1;4 251;6;7 924;16;28 181;1;0;0;28 526;3;17 187;9;504;7;2 288;3;0;0;0;0;10 127;20;0;0;0;0;0;0;1 550;2;1 325;1;7 663 243;1 873;86 809;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;23 932;10;0;0;0;0;336 470;2;0;0;0;0;0;0;0;0;0;0;693 825;4;525;1;2 374;4;0;0;0;0;123 100;54;3 124;4;21 276;38;0;0;30;1;0;0;22 440;12;892 329;13;17 871;16;3 228;3;22 405;28;0;0;58 652;4;0;0;6 971;1;6 002;13;129 720;8;0;0;0;0;0;0;3 030;2;9 994;4;44;1;0;0;0;0;143;1;0;0;110;1;0;0;0;0;0;0;0;0;0;0;0;0;150;3;0;0;15 931;1;0;0;5 906;12;0;0;141 409;5;8 546;3;0;0;10 881;12;0;0;0;0;0;0;115 604;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;9
Тамбовская область;461 811 189;14 479 094;14 898 563;3 999 704;444 546 805;16 107 859;16 885 467;5 936 826;290 181;22 920;699 801;0;7 326;0;14 865 659;3 257 835;68;11 607 824;3 542 967;2 319 883;232 156;3;444 783;44 518;144 006;6 973;14 864;691;651 567;1 682;6;0;0;0;0;0;0;3 535 665;13 419 075;3 927;218;2 016;474;1 137;216;1 219 642;3 865;1 107 629;3 864;115 595;1;23 119;0;2 312;0;3 582;0;44;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;69 501 788;56 206 988;14 318 112;2 863 622;286 363;1 023 312;149;12;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;0;1 399 649;1 394 928;0;0;5 125;9 245 434;195 592;0;8;0;115;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;246 682;3;28;67 140;594 622;1 667;1;1 989;1;0;0;0;0;0;0;0;0;24;1;0;0;0;0;0;0;0;0;0;0;0;0;41 694;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;692;1;9 221;1;1 168;4;9 323;5;73;1;0;0;0;0;7 179;3;151;3;5 637;3;3 168;3;0;0;16 351;10;0;0;0;0;0;0;0;0;0;0;12 131 563;2 897;15 073;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7 346;7;4 050;2;0;0;12 020 539;12;0;0;32 335;1;0;0;0;0;0;0;5 109 279;18;0;0;3 635;10;0;0;0;0;90 113;39;15;1;58 451;54;505;2;0;0;0;0;19 786;8;35 673;8;826;5;7 982;2;6 102;9;0;0;44 602;3;0;0;0;0;9 495;13;15 078;13;0;0;0;0;30;1;0;0;210;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1 179;1;0;0;42 876;28;0;0;186 071;4;1 271;1;0;0;2 604;2;0;0;0;0;0;0;1 309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2
Тверская область;521 665 621;92 230 805;27 891 655;11 651 438;499 728 339;99 321 527;24 356 001;14 985 758;209 069;282 017;723 839;83 106;76 473;825;24 945 846;4 576 596;240;20 369 250;10 226 936;4 073 850;407 385;1 593;712 128;71 250;385 865;15 870;38 578;1 587;915 319;0;0;0;0;0;0;0;13;21 981 769;33 588 863;6 723;971;3 701;1 295;1 252;692;1 586 559;152 862;1 467 599;148 732;134 907;4 432;26 981;886;2 698;89;15 947;302;100;15;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19 467 967;17 656 578;2 247 720;449 490;44 949;436 331;46;18;1 590 170;1 299 562;32 138;1 843;6 428;643;7;2;4;1;0;0;0;0;0;0;99 801;92 156;4 775 742;5 633 625;0;0;57 748;542 788;272 098;810 490;32 512;0;954;0;0;0;0;0;0;0;0;0;0;0;32 000;0;0;0;0;0;350 000;0;0;452 036;11;81;129 095;1 217 168;375;1;1 991;2;20;1;0;0;0;0;0;0;0;0;5 721;1;0;0;0;0;0;0;0;0;0;0;6 256;2;0;0;0;0;0;0;0;0;1 547;4;0;0;0;0;8 288;2;31 274;3;12 099;7;15 355;18;0;0;0;0;43;1;28 773;13;411;4;0;0;344;2;18 543;1;16 666;22;0;0;0;0;0;0;0;0;0;0;11 933 392;2 332;141 431;7;0;0;0;0;0;0;0;0;635;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;64 096;20;5 000;1;0;0;1 883 515;13;0;0;0;0;18 125;1;0;0;30 935;1;1 000 852;15;103 582;2;76 830;30;0;0;1 450;5;136 805;74;1 542;3;69 967;52;3 172;7;0;0;0;0;384 515;12;316 235;23;17 181;17;6 534;2;58 975;13;0;0;84 910;3;0;0;111;1;3 394;6;8 247;9;0;0;0;0;15 193;7;116;2;894;3;0;0;0;0;0;0;5 113;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14 167;18;0;0;564;1;0;0;9 834;5;0;0;0;0;21 243;13;0;0;6 149;4;350;1;0;0;4 648;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
Томская область;876 339 410;57 456 406;62 274 082;10 133 187;830 725 196;64 040 505;34 952 941;12 022 653;142 558;305 968;16 886 832;319 621;140 890;0;56 053 861;9 044 375;237;47 009 486;8 486 156;9 358 670;935 717;421;1 135 192;113 502;371 282;16 956;36 975;1 695;1 808 875;28 709;6;4 473;10 045;19;0;0;0;38 979 150;63 457 252;6 600;909;2 968;1 035;2 456;292;1 979 102;0;1 732 913;0;246 189;0;49 238;0;4 924;0;0;0;259;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;13 326 593;12 409 840;1 399 993;279 997;28 000;483 240;57;7;266 529;158 558;43 306;0;8 661;866;3;0;6;0;0;0;0;0;0;0;724;267;4 047 282;4 067 403;0;0;4 732;29 999 975;2 064 218;2 349;129 158;0;0;0;0;0;0;0;857;0;0;0;0;0;0;0;0;0;0;0;0;0;0;364 500;10;106;410 521;7 008 600;0;0;0;0;1 395;1;0;0;0;0;0;0;472 058;4;0;0;0;0;0;0;0;0;67 368;1;0;0;95 736;1;23;1;0;0;0;0;0;0;1 107;2;0;0;0;0;23 975;13;32 461;7;1 417;7;71 645;39;0;0;0;0;30 093;5;236 567;37;10 557;26;53 638;20;9 349;3;16 368;16;120 989;50;0;0;78;1;0;0;256;1;2 018;1;33 995 658;2 112;1 427 024;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78;1;0;0;0;0;0;0;182 501;20;0;0;0;0;1 218 351;6;0;0;258 929;5;0;0;0;0;0;0;5 174 482;14;22 094;2;805 714;12;0;0;0;0;148 886;83;2 394;3;252 365;160;412;2;0;0;0;0;51 197;5;456 496;15;57 481;8;5 830;4;11 173;8;0;0;1 190;4;0;0;79;1;961;3;28 436;9;0;0;0;0;184;1;206;2;3 780;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5 999;17;0;0;17 498;3;0;0;80 437;30;0;0;0;0;39 777;4;809;2;730;1;0;0;0;0;0;0;94 086;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;3
Тульская область;988 017 736;106 299 710;70 564 606;6 988 530;929 037 260;107 513 161;64 680 883;14 811 268;553 555;432 678;1 020 188;26 615;241 738;129;64 183 934;9 370 058;320;54 813 876;8 559 181;10 781 907;1 096 277;63 956;1 959 901;199 226;572 496;36 461;57 236;3 644;1 874 012;180 868;19;0;0;0;0;0;207;11 329 425;33 009 393;7 666;1 025;4 167;1 671;1 539;19;2 771 055;88 967;2 422 968;84 970;349 153;3 997;69 831;799;6 983;80;1 071;0;98;6;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14 868 000;13 203 275;2 444 081;481 713;48 171;779 356;93;24;302 926;289 634;14 512;1 220;2 902;290;6;1;5;1;0;0;0;0;0;0;222 536;182 016;2 465 546;2 439 129;0;0;99 627;13 528 221;1 298 530;687 791;2 457;51 509;0;0;0;0;0;0;0;0;0;0;901 724;0;0;0;0;0;0;0;0;5 808;0;104 931;9;115;543 401;4 038 463;3 985;4;388;2;18;1;0;0;16 992;1;0;0;686 301;4;130 609;3;0;0;0;0;0;0;13 853;2;0;0;210 570;2;0;0;0;0;0;0;0;0;21;1;0;0;0;0;16 128;5;6 589;3;2 261;9;27 410;20;9 536;1;0;0;0;0;46 422;10;6 382;5;1 525;2;8 196;3;890;2;47 448;23;0;0;0;0;0;0;795;2;0;0;19 567 520;2 513;212 316;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14 479;16;0;0;0;0;601 096;2;0;0;20 418;5;0;0;0;0;0;0;3 272 400;12;198 852;1;901;2;0;0;0;0;33 738;46;2 459;2;519 074;112;0;0;0;0;0;0;1 080 664;5;407 166;17;10 571;6;0;0;15 266;20;0;0;164 703;6;0;0;1 722;19;13 773;29;5 772;7;0;0;0;0;10 674;5;781;1;26 560;13;0;0;0;0;0;0;66;1;0;0;46;1;0;0;0;0;0;0;0;0;0;0;0;0;84 738;16;0;0;140 758;4;0;0;12 315;20;0;0;0;0;16 626;8;4 698;1;247;2;0;0;0;0;0;0;11 309;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;3
Тюменская область;1 708 449 208;119 961 188;253 381 716;12 512 816;1 554 980 871;143 354 424;128 737 035;20 080 920;4 723 984;256 604;22 127 363;385 468;125 354;7 957;262 047 885;42 154 129;380;219 893 757;31 089 825;43 733 459;4 397 874;83 343;8 587 212;873 367;1 200 402;14 305;119 707;1 442;8 430 826;245 292;17;0;0;0;0;0;69;139 663 354;69 276 523;8 559;1 914;4 055;1 459;3 305;953;3 426 261;188 437;3 299 487;172 634;161 788;15 802;32 358;3 160;3 236;316;35 015;0;104;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30 187 634;26 450 637;4 087 604;817 521;81 753;350 607;157;27;17 219 007;15 636 158;1 153 093;127 032;230 619;23 062;16;7;19;18;0;0;0;0;0;0;277 287;293 736;10 894 947;9 428 399;1 707;3 365;1 576 701;6 175 841;1 516 583;526 433;90 180;489 216;9 000;0;0;0;0;0;0;0;24 778;0;2 559;0;0;0;0;0;0;0;0;0;864;655 442;11;128;1 097 141;15 842 923;3 369;2;3 196;1;10 816;3;0;0;0;0;0;0;1 262 767;7;7 962;1;0;0;0;0;0;0;192 409;2;0;0;413 058;8;0;0;0;0;0;0;2 661;1;236;1;0;0;307 576;1;25 926;7;16 546;7;702;6;33 008;25;227 833;3;154;2;183 446;8;140 436;26;6 742;16;44 320;6;10 053;5;0;0;158 851;31;0;0;0;0;0;0;17 701;3;4 292;1;52 590 444;4 163;3 512 767;18;0;0;0;0;0;0;0;0;0;0;518 099;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;40 108;15;7 193;3;0;0;4 414 924;11;0;0;1 280;1;0;0;0;0;0;0;7 275 300;23;0;0;74 178;4;0;0;0;0;342 804;73;26 702;12;409 496;74;0;0;0;0;10;1;7 062 079;12;2 600 906;47;582 825;21;114 322;2;69 364;22;0;0;264 479;5;0;0;1 203;1;2 732;2;59 213;20;0;0;0;0;102 187;8;1 450;1;255 875;12;79;1;0;0;0;0;5 489;5;2 283;2;5 305;2;135;1;0;0;0;0;0;0;0;0;0;0;2 224;6;0;0;114 907;6;0;0;20 640;14;0;0;5 511;1;3 125;2;682;1;13 249;6;10;1;0;0;0;0;372;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0;4
Ульяновская область;636 503 611;40 942 894;52 083 635;3 832 322;604 946 255;48 087 088;48 572 778;9 651 450;218 416;97 673;168 396;49 860;171 051;0;34 947 607;4 617 886;118;30 329 723;12 915 400;6 025 968;606 594;160;1 270 131;127 785;253 370;14 635;25 102;1 463;923 578;38 975;12;0;1 003;1;0;0;0;6 198 818;47 563 576;7 161;266;2 102;522;1 233;1 667;988 705;65 093;907 495;64 425;81 210;668;16 241;134;1 624;13;0;0;38;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6 251 021;4 861 843;1 389 178;277 836;27 783;0;35;0;1 468 878;1 201 439;272 910;5 471;54 581;5 459;6;2;1;1;0;0;0;0;0;0;188 495;187 957;1 358 059;1 321 687;0;0;528;3 519 551;697 696;65 000;51;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50 000;0;184 304;5;82;256 247;644 386;12 177;2;0;0;0;1;0;0;0;0;0;0;19 106;1;1 255;1;0;0;0;0;0;0;0;0;0;0;1 136;2;0;0;0;0;0;0;0;0;1 214;1;33 057;1;0;0;4 890;7;4 715;4;57 589;21;53 234;28;13;1;41;1;361;1;30 561;18;729;5;50;1;1 875;8;1 430;1;27 471;28;0;0;0;0;0;0;0;0;0;0;12 479 479;1 978;9 165;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;74 311;24;0;0;0;0;1 635 635;9;18 189;1;0;0;0;0;44 554;1;0;0;1 289 599;5;6 158;1;1 228 485;13;0;0;0;0;535 600;119;1 360;11;163 115;78;576;3;417;1;0;0;5 927;9;125 183;25;92 348;16;23 307;1;39 400;9;0;0;38 480;4;0;0;12 302;1;58 376;4;7 180;11;0;0;0;0;329;3;556;1;10;1;0;0;0;0;0;0;0;0;0;0;365;1;0;0;0;0;0;0;0;0;0;0;0;0;55 181;8;0;0;5 866;2;0;0;12 681;5;0;0;146 647;2;1 825;4;0;0;7 080;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1
Челябинская область;2 908 732 878;167 576 401;220 008 554;12 123 780;2 683 386 875;181 018 333;224 867 837;18 607 910;1 223 849;390 148;10 597 358;956 050;135 214;7 050;211 542 778;32 872 065;811;178 672 981;20 423 917;35 668 907;3 573 460;7 769;5 210 369;525 316;1 328 509;59 086;116 259;6 057;6 574 414;65 687;6;0;0;0;0;0;390;49 131 018;66 328 494;25 989;3 109;11 719;3 936;12 324;300;8 054 767;122 545;7 248 957;118 964;814 219;4 576;162 844;915;16 284;92;8 406;995;208;6;12;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20 036 304;18 529 427;2 609 061;521 812;52 181;1 102 184;32;10;2 189 278;2 033 836;22 388;79 024;4 477;448;18;9;7;6;0;0;0;0;0;0;2 929 651;2 805 721;19 514 007;18 749 803;657;2 355;646 033;4 815 273;12 782 532;1 089 301;6 746;40 754;2 700;0;0;0;0;0;3 439;0;638 014;0;184 983;0;0;0;0;0;0;0;0;21 320;1 122;594 522;25;248;1 913 137;10 138 567;272;2;12 841;9;0;0;0;0;0;0;0;0;6 093 206;6;78 893;6;0;0;0;0;0;0;9 661;1;19;1;718 962;9;0;0;0;0;0;0;0;0;17 555;8;1 820 898;2;0;0;371 574;20;216 709;17;321 834;46;238 769;87;1 458;8;5 663;4;58 994;11;854 537;48;19 625;17;17 137;8;61 098;6;43 866;11;267 870;102;0;0;0;0;0;0;149 834;6;1 240;2;61 568 465;7 068;2 285 344;38;0;0;396;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;82 345;29;139;2;0;0;4 877 782;11;0;0;52 260;4;0;0;199 837;2;0;0;5 103 822;21;15 747 660;2;4 108 918;25;0;0;0;0;692 406;169;154 179;17;888 448;352;4;2;15 000;1;0;0;1 803 170;47;2 995 454;48;854 244;62;1 003 550;5;84 560;59;0;0;154 957;15;0;0;273;5;19 713;16;62 385;16;0;0;0;0;4 840;14;4 022;3;11;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25 819;30;0;0;56 295;6;0;0;148 554;75;0;0;1 342 977;3;7 809;3;160;3;8 978;7;0;0;0;0;557 140;0;4 021 045;0;472 594;0;0;0;472 594;0;0;94 519;0;31 518;0;63 001;0;21;0;14
Забайкальский край;168 364 899;23 826 295;17 238 875;4 354 340;150 014 469;29 649 009;14 179 737;4 992 477;119 255;74 492;2 780;112;1 478 269;0;20 062 756;5 796 846;101;14 265 911;6 386 471;2 839 613;285 318;0;652 598;64 864;100 097;8 879;10 321;923;1 159 369;13 567;2;0;0;0;0;0;0;10 562 148;25 177 190;1 878;263;1 312;353;547;1 296;1 898 989;0;1 617 060;0;281 929;0;56 386;0;5 639;0;0;0;115;0;0;0;4 930 470;0;4 189 212;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;92 079;92 079;0;0;0;0;1;0;530 060;309 166;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;108 900;93 918;0;0;14 982;225 831;62 501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;43;150 010;436 187;0;0;0;0;0;0;0;0;0;0;0;0;1 135;1;13 459;3;0;0;0;0;0;0;0;0;0;0;51;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;243;1;33;2;5 536;5;0;0;0;0;0;0;7 274;4;403;4;0;0;0;0;0;0;2 522;5;0;0;0;0;0;0;0;0;0;0;5 100 740;697;61 084;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15 480;6;58 468;3;107;1;8 846;2;0;0;5 413;1;0;0;0;0;0;0;4 023 185;11;2 718;1;0;0;0;0;0;0;13 324;7;86 371;40;235 054;53;0;0;0;0;0;0;1 185 821;33;458 552;54;339 675;59;32 707;5;67 529;81;0;0;661 036;11;0;0;0;0;275;1;9 676;2;80 676;1;0;0;95 214;5;0;0;0;0;0;0;0;0;0;0;0;0;19 022;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;190 630;12;0;0;10 573;2;0;0;135 498;11;0;0;3 904;1;0;0;0;0;3 220;1;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Ярославская область;944 062 421;100 414 630;91 345 152;6 262 966;896 505 799;102 528 989;84 788 240;12 595 400;212 045;146 891;5 497 411;86 251;13 092;41 443;49 107 401;14 566 307;412;34 541 096;8 419 814;6 908 069;690 824;7 420;942 349;94 235;429 842;10 719;42 988;1 072;2 913 262;150;5;0;0;0;0;0;0;44 331 301;23 489 450;10 804;1 777;4 660;1 387;3 902;23;3 812 322;65 343;3 480 473;61 879;349 951;5 088;69 990;1 017;6 999;102;18 101;1 625;226;10;6;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19 119 242;17 605 919;2 421 243;484 248;48 424;907 920;54;21;263 980;268 922;1 260;6 203;252;25;8;4;2;2;0;0;0;0;0;0;3 458 323;3 512 136;3 165 216;2 905 066;1 317;0;300 112;1 230 549;2 476 164;1 787 352;1 228;521 999;104 772;2 525;0;0;0;0;0;0;0;0;246 596;22 002;40 800;0;0;0;0;0;700 000;10 000;548;1 092 187;18;128;280 073;1 075 618;2;1;6 635;5;6 354;2;0;0;0;0;0;0;944 870;4;1 997;2;0;0;0;0;0;0;52;1;0;0;301 319;6;0;0;0;0;0;0;0;0;336;2;0;0;0;0;17 291;9;313;2;51 574;15;31 504;34;5 707;1;0;0;4 785;3;154 492;18;636;8;1 527;4;1 492;2;0;0;37 297;36;0;0;0;0;0;0;147;2;0;0;24 683 853;3 167;226 331;23;2 534;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;111 144;28;0;0;0;0;668 412;9;0;0;63 492;8;0;0;0;0;0;0;3 305 487;17;15 510;3;777 261;9;0;0;0;0;905 126;65;22 701;12;278 653;154;263;1;0;0;0;0;520 099;19;698 501;44;541 223;29;242;2;21 005;87;0;0;633 146;10;0;0;8 488;1;10 846;5;211 985;6;0;0;0;0;48 404;5;23 006;3;19 025;8;0;0;0;0;0;0;85;1;280;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7 086;24;0;0;7 235;2;0;0;38 368;72;0;0;37 902;4;9 482;6;2 253;2;2 094;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3
